doc_id;twitter_username;twitter_available;twitter_created_at;twitter_full_text;twitter_retweet_count;twitter_favorite_count;twitter_followers_count;twitter_location;twitter_word_count;twitter_year;twitter_month;twitter_week;twitter_time_index_month;twitter_time_index_week;twitter_emojis;twitter_hashtags;twitter_tags;label;topic
LisaPaus15571492201;LisaPaus;TRUE;2019-05-06T13:27:00Z;Was ist eigentlich aus den Ankaeufen der Steuer CDs in NRW geworden? Nichts... Unter der neuen Regierung von CDU FDP wird die Jagd auf die Steuerhinterzieher langsam aber sicher beerdigt.;0;4;9024;Charlottenburg-Wilmersdorf;31;2019;5;19;21;87;;#SteuerCDs|#NRW|#CDU|#FDP|#Steuerhinterzieher;;negative;Steuerpolitik
LisaPaus15662817601;LisaPaus;TRUE;2019-08-20T06:16:00Z;Weg mit der Tamponsteuer! In AUS, CAN Kenia haben Frauen erreicht, dass Steuern auf Tampons abgeschafft werden. Auch in D sollte endl. der reduzierte Steuersatz fuer lebensnotwendiges gelten. Diese Ignoranz im Steuersystem ggue. Frauen ist symptomatisch.;7;31;9024;Charlottenburg-Wilmersdorf;39;2019;8;34;24;102;;#Tamponsteuer|#Tampons;;negative;Gleichberechtigung
LisaPaus15665553601;LisaPaus;TRUE;2019-08-23T10:16:00Z;Gerechtigkeit sollThema d. G7 Gipfels in Biarritz sein. Aber die Ungleichheit nimmt weltweit zu. Und sagt klar: Das liegt an ungerechten Steuersystemen und Deutschland spielt hier seit Jahren ein doppeltes Spiel. Das kann ich leider nur bestaetigen.;1;7;9024;Charlottenburg-Wilmersdorf;39;2019;8;34;24;102;;#G7;@Oxfam;negative;Steuerpolitik
LisaPaus15766593601;LisaPaus;TRUE;2019-12-18T08:56:00Z;Weitere Einschraenkungen beim IFG sind der voellig falsche Weg! Oeffentlichkeit Bundestag haben ein Recht darauf auch unbequeme Wahrheiten zu erfahren. Cum Ex-Anklagen waeren ohne Aufarbeitung des Bundestages oeffentlichen Druck nicht denkbar gewesen;8;15;9024;Charlottenburg-Wilmersdorf;35;2019;12;51;28;119;;#IFG|#CumEx;;negative;Transparenz
LisaPaus15895260001;LisaPaus;TRUE;2020-05-15T07:00:00Z;Ein guter Tag fuer die Gleichberechtigung Erstmals sind Frauen nicht mehr in der Minderheit im Bundesverfassungsgericht. Auf Vorschlag folgt Astrid Wallrabenstein.;1;25;9024;Charlottenburg-Wilmersdorf;27;2020;5;20;33;141;💜|👩;#Gleichberechtigung|#Frauen|#Bundesverfassungsgericht|#Wallrabenstein;@Die_Gruenen;positive;Gleichberechtigung
LisaPaus15928166401;LisaPaus;TRUE;2020-06-22T09:04:00Z;Clearstream ist die Spinne im Netz des groessten Steuerraubs der Geschichte Cum Ex. Die BaFin fuehlt sich dafuer nicht zustaendig. Das ist exemplarisch fuer das Versagen dieser Finanzaufsicht und des Bundesfinanzministeriums.;0;5;9024;Charlottenburg-Wilmersdorf;32;2020;6;25;34;146;;#CumEx;;negative;Steuerpolitik
LisaPaus15936849601;LisaPaus;TRUE;2020-07-02T10:16:00Z;125 Mrd. Transaktionen Dax-Unternehmen und keiner fuehlt sich fuer die Geldwaesche-Aufsicht zustaendig?!? Das sind nicht Luecken, dass sind KRATER bei der Wirecard Aufsicht Das allein ist schon ein Skandal...;5;12;9024;Charlottenburg-Wilmersdorf;35;2020;7;27;35;148;;#Dax|#Geldwaesche|#Wirecard|#Aufsicht|#Skandal;@MarcusTheurer;negative;Wirecard
LisaPaus16041532801;LisaPaus;TRUE;2020-10-31T14:08:00Z;Der Rettungsplan fuer Veranstalter und Soloselbststaendige steht jetzt auf meiner Webseite. Die Koalition hat 8 Monate lang nichts praktikables vorgelegt. Es bleibt nicht mehr viel Zeit, um eine riesige Pleite- und Selbstmordwelle zu verhindern.;14;26;9024;Charlottenburg-Wilmersdorf;37;2020;10;44;38;165;🌻;;;positive;Coronahilfen
LisaPaus16041532802;LisaPaus;TRUE;2020-10-31T14:08:00Z;Der Rettungsplan fuer Veranstalter und Soloselbststaendige steht jetzt auf meiner Webseite. Die Koalition hat 8 Monate lang nichts praktikables vorgelegt. Es bleibt nicht mehr viel Zeit, um eine riesige Pleite- und Selbstmordwelle zu verhindern.;14;26;9024;Charlottenburg-Wilmersdorf;37;2020;10;44;38;165;🌻;;;negative;Coronahilfen
LisaPaus16045704601;LisaPaus;TRUE;2020-11-05T10:01:00Z;Persoenlich halte ich Vermoegensabgabe fuer sehr zielgerichtet effizient zur Beteiligung der Krisen-Profiteure an einen fairen Lastenausgleich: Vermoegens muss nur einmalig bewertet werden Belastung kann flexibel nach Hoehe Rueckzahlungszeitraum angepasst werden.;6;33;9024;Charlottenburg-Wilmersdorf;34;2020;11;45;39;166;;#Vermoegensabgabe|#Lastenausgleich;;positive;Steuerpolitik
LisaPaus16061449201;LisaPaus;TRUE;2020-11-23T15:22:00Z;... ganz sicher dient mehr oeffentliche Rechenschaftspflicht der Steuergerechtigkeit! Bedenken bzgl. Geschaeftsgeheimissen/ Datenschutz sind im Kompromissvorschlag ausgeraeumt worden. Erfahrungen aus dem Bankensektor zeigt, pCBCR geht ohne Probleme....;0;0;9024;Charlottenburg-Wilmersdorf;27;2020;11;47;39;168;;#Steuergerechtigkeit|#pCBCR;@FuestClemens;negative;Steuerpolitik
MAStrackZi15825504601;MAStrackZi;TRUE;2020-02-24T13:21:00Z;Der Vorwurf von Lars Klingbeil ist in jeder Hinsicht daneben und falsch. Was in Thueringen passiert ist, ist ein unentschuldbares Desaster. Meine KollegInnen und ich haben uns klar positioniert. Aber dafuer jetzt alle Liberalen in Mithaftung zu nehmen, ist absurd. Gerade bzgl. HH.;2;20;17213;Düsseldorf & Berlin;44;2020;2;8;30;129;;#HH;@ms_pieper;negative;Thueringen
MAStrackZi15987309001;MAStrackZi;TRUE;2020-08-29T19:55:00Z;Nicht nur viel zu wenig PolizistInnen, die sich Irren,Nazis Verschwoerern unter grossem persoenlichen Einsatz in Weg stellen mussten, wurden straeflich im Stich gelassen. Es wurden auch unertraegliche Bilder am Herz unserer Demokratie zugelassen, die niemals haetten entstehen duerfen.;9;115;17213;Düsseldorf & Berlin;40;2020;8;35;36;156;;;;negative;Polizei
MAStrackZi15996501001;MAStrackZi;TRUE;2020-09-09T11:15:00Z;1/x: Meine Damen Herren, Sie sehen an Herrn Breuer hier ein Paradebeispiel dafuer, wie Hetze, Halbwahrheiten Luegen politischen Diskurs insbesondere auf Twitter vergiften. Denn was nicht ins eigene Weltbild passt, darf nicht sein. Insbesondere im Wahlkampf. Nun zum Inhaltlichen:;159;1259;17213;Düsseldorf & Berlin;43;2020;9;37;37;158;;;;negative;Rechtspopulismus
MBiadaczMdB15665538001;MBiadaczMdB;TRUE;2019-08-23T09:50:00Z;Der Trend stimmt. Nur als starke Unionsfamilie koennen wir Wahlen gewinnen. Die CDU ist Volkspartei und wir werden dafuer hart arbeiten, dass wir das auch bleiben. So machen wir jetzt weiter!;0;12;1083;Direkt gewählter Bundestagsabgeordneter für den Wahlkreis Böblingen;41;2019;8;34;24;102;👍;#CDU;@MPKretschmer|@cducsubt|@CDU|@kreiszeitungbb|@SZBZ|@Gaeubote|@StZ_NEWS|@WELT_Politik;positive;Parteipolitik
MBiadaczMdB15833280001;MBiadaczMdB;TRUE;2020-03-04T13:20:00Z;Mit dem Fachkraefteeinwanderungsgesetz haben wir die gezielte Zuwanderung von qualifizierten Fachkraeften aus Nicht-EU-Laendern ermoeglicht. Ich habe eine Regelung verhandelt, die auslaendischen IT-Fachkraeften einen besonderen Arbeitsmarktzugang eroeffnet.;0;2;1083;Direkt gewählter Bundestagsabgeordneter für den Wahlkreis Böblingen;28;2020;3;10;31;131;;#Fachkraefteeinwanderungsgesetz|#Zuwanderung|#EU|#IT;@cducsubt;positive;Arbeitsmarkt
MGrosseBroemer15832461001;MGrosseBroemer;TRUE;2020-03-03T14:35:00Z;Seit Dezember sind ueber 50 LKW-Ladungen aus Deutschland als Hilfe nach Griechenland verbracht worden. Wir helfen also schon vor Ort.;1;21;16016;Heide und Hauptstadt;21;2020;3;10;31;131;;;@Dscherid;positive;Fluechtlingshilfe
MGrosseBroemer15869670001;MGrosseBroemer;TRUE;2020-04-15T16:10:00Z;Kluge Kompromissloesung der Kanzlerin zu Lockerungen im Corona-Alltag mit den Ministerpraesidenten. Coronakrise wirbleibenzuhause;5;67;16016;Heide und Hauptstadt;13;2020;4;16;32;137;;#Coronakrise|#wirbleibenzuhause;;positive;Coronamassnahmen
MGrosseBroemer16081425001;MGrosseBroemer;TRUE;2020-12-16T18:15:00Z;AfD wie immer unzuverlaessig und meldet Austritt einen MdB aus der Fraktion fast einen Monat zu spaet, verstoesst massiv gegen parlamentarische Regeln und nimmt dadurch einen Sitz im Verteidigungsausschuss ueber drei Wochen zu Unrecht in Anspruch. keine Alternative chaostruppe;1;10;16016;Heide und Hauptstadt;39;2020;12;51;40;172;;#AfD|#keineAlternative|#chaostruppe;@rponline;negative;AfD
MPatzeltCDU15759931201;MPatzeltCDU;TRUE;2019-12-10T15:52:00Z;Menschenrechte sind immer gafaehrdet, deshalb braucht es Menschenrechtverteidiger, nicht nur in Diktaturen, sondern auch mitten unter uns. Tag Der Menschenrechte;1;3;432;Frankfurt (Oder), Deutschland;18;2019;12;50;28;118;;#Menschenrechte|#TagDerMenschenrechte;;negative;Menschenrechte
MWBirkwald15412526401;MWBirkwald;TRUE;2018-11-03T13:44:00Z;Wir haben dafuer das Konzept der solidarischen Mindestrente von 1.050 Euro. Mehr Details dazu hier:;0;1;4762;"";18;2018;11;44;15;59;;;@SocialPatrik|@Linksfraktion;positive;Grundrente
MWBirkwald15935044801;MWBirkwald;TRUE;2020-06-30T08:08:00Z;DIE LINKE war nie an der Absenkung des Rentenniveaus beteiligt! Und zum Mindestlohn: Er muss hoch genug sein, dass niemand Vollzeit arbeitet und davon oder von der Rente nicht leben kann. Ein hoeherer Mindestlohn sorgt aber auch dafuer, dass andere Loehne steigen.;0;1;4762;"";43;2020;6;27;34;148;;;@johnnyweston12;positive;Mindestlohn
MWBirkwald16065724201;MWBirkwald;TRUE;2020-11-28T14:07:00Z;Wie dumm ist eigentlich die no Af D? Sie will nur 25 der gesetzlichen Rente auf die Grundsicherung im Alter, also das Rentner-Hartz IV, anrechnen. Dazu sagt Dann erhielte man selbst bei 3200 netto Rente noch steuerfinanzierte Grundsicherung. Absurd! AfDBPT20;0;4;4762;"";40;2020;11;48;39;169;;#noAfD|#Rente|#AfDBPT20;@dgb_news:;negative;Rente
MaikBeermann15137845201;MaikBeermann;TRUE;2017-12-20T15:42:00Z;das ist ja jetzt schon etwas dreist so etwas fuer sich in Anspruch zu nehmen. Wer selbst nicht mitregieren will, darf sich dann nicht wundern und sollte sich lieber etwas zurueck halten.;0;0;2683;"";34;2017;12;51;4;13;;;@Wissing;negative;Demokratie
MaikBeermann15216265201;MaikBeermann;TRUE;2018-03-21T10:02:00Z;Facebook muss hier klare Antworten liefern. Darum werden wir am Freitagmorgen in einer Sondersitzung des Ausschusses Digitale Agenda, kritische Fragen stellen. Demokratische Prozesse in solchem Masse zu beeinflussen geht gar nicht! facebook Cambridge Analytica;0;1;2609;"";34;2018;3;12;7;27;;#facebook|#CambridgeAnalytica;;negative;Wahlmanipulation
MaikBeermann15269241601;MaikBeermann;TRUE;2018-05-21T17:36:00Z;Das ist ja eigentlich schon der Witz an sich. Wird Horst Seehofer sonst reelmaessig fuer sein Handeln und seine Denke von der kritisiert, wird hier tatsaechlich so getan, als waere der Familiennachzug fuer Gefaehrder eine Idee von Seehofer. Der Komoedienstadl geht also weiter...;3;13;2683;"";45;2018;5;21;9;36;;#Familiennachzug|#Gefaehrder;@spdbt;negative;Seehofer
MaikBeermann15278352601;MaikBeermann;TRUE;2018-06-01T06:41:00Z;Ich finde, die junge Polizistin aus bremen hat sehr mutig und couragiert gehandelt. Dank und Respekt sollten an erster Stelle stehen - sie hat mit ihrem Handeln einem Menschen das Leben gerettet und ihr eigenes aufs Spiel gesetzt Flensburg;0;9;2683;"";40;2018;6;22;10;37;;#bremen|#Flensburg;@butenunbinnen;positive;Polizei
MaikBeermann15507820201;MaikBeermann;TRUE;2019-02-21T20:47:00Z;Das ist doch nen Witz! Die Chefverhandlerin will von IHREM JA zu Artikel13 Uploadfiler und LSR mit einem Mal nichts mehr wissen? Sie wusste, dass die Netzfreiheit auf dem Spiel steht. Hier war der Widerstand von der und der zu gering!;25;88;2683;"";46;2019;2;8;18;76;;#Artikel13|#Uploadfiler|#LSR|#Netzfreiheit;@katarinabarley|@spdbt|@cducsubt|@SZ;negative;Cyberregulierung
MaikBeermann15833164201;MaikBeermann;TRUE;2020-03-04T10:07:00Z;Die schwadroniert ueber ihr nicht vorhandenes Verstaendnis von Demokratie. Es ist eine geheime Wahl! Es wird von der weder eine Stimme fuer Faschisten noch eine fuer Woelfe im Schafspelz geben! Thueringenwahl Thuerigen;0;0;2683;"";35;2020;3;10;31;131;;#Thueringenwahl|#Thuerigen;@gruene_jugend|@CDU;negative;Thueringen
MaikBeermann16042128601;MaikBeermann;TRUE;2020-11-01T06:41:00Z;Gut, dass alle drei Kandidaten sich auf einen Kompromiss geeinigt haben. Fair, respektvoll und sachlich muss es jetzt bis Mitte Januar weitergehen. cdupt20 CDUParteitag cdu;0;5;2683;"";29;2020;11;44;39;165;;#cdupt20|#CDUParteitag|#cdu;@_FriedrichMerz|@ArminLaschet|@n_roettgen;positive;Parteipolitik
ManuelHoeferlin15254321401;ManuelHoeferlin;TRUE;2018-05-04T11:09:00Z;Datenschutz, Cyber Sec, Netzausbau ... Bei der Digitalisierung gibt es viele Baustellen. Mit der GroKo haben wir zwar kein Ministerium, dafuer aber viele Digitalminister. So wird der Wandel nicht gelingen. Darueber habe ich mit gesprochen:;2;11;6394;Rheinhessen und Berlin;35;2018;5;18;9;33;;#Datenschutz|#CyberSec|#Netzausbau;@aznachrichten;negative;Digitalisierung
ManuelHoeferlin15543111601;ManuelHoeferlin;TRUE;2019-04-03T17:06:00Z;"Gerade beim Cyber-Sicherheitsrat: Gefahr von Angriffen ist allgegenwaertig, aber BReg behandelt ITSicherheit weiter inkonsequent. Gro Ko muss liefern, staerken; echtes Schwachstellenmanagement einfuehren. Resilienz schaffen. Entwurf des IT-SiG 2.0: Bleibe skeptisch!";4;16;6394;Rheinhessen und Berlin;31;2019;4;14;20;82;;#ITSicherheit|#GroKo;@BSI_Bund;negative;Datenschutz
ManuelHoeferlin15717529801;ManuelHoeferlin;TRUE;2019-10-22T14:03:00Z;5G ist der bisher mit Abstand sicherste Mobilfunkstandard. Doch fuer Innenminister und Kanzlerin ist dies vor allem ein Hindernis fuer die eigene Agenda. Wieso sie damit die digitale Zukunft des Landes gefaehrden, erklaere ich bei Cyber Security;2;8;6394;Rheinhessen und Berlin;38;2019;10;43;26;111;;#CyberSecurity;@focusonline;negative;Digitalisierung
ManuelHoeferlin15986100601;ManuelHoeferlin;TRUE;2020-08-28T10:21:00Z;"Justiz stellt voellig zurecht Meinungs- und Demonstrationsfreiheit in DE vor die Befindlichkeiten des SPD-Innensenators Geisel. Unsere freie Gesellschaft kann und muss andere Meinungen aushalten und diskutieren. Das gilt uebrigens fuer beide Richtungen! ;-)";1;7;6394;Rheinhessen und Berlin;33;2020;8;35;36;156;;;;positive;Demokratie
ManuelHoeferlin16003396201;ManuelHoeferlin;TRUE;2020-09-17T10:47:00Z;(4/4) Es ist sowieso skandaloes, dass das BMJV mit einer Salami-Taktik verschiedene Aenderungen am NetzDG in mehrere Gesetze aufteilt, die parallel verhandelt werden. Jetzt faellt ihm selbst auf die Fuesse, was es anfangs vielleicht noch fuer trickreich und clever hielt. Gut so!;2;17;6394;Rheinhessen und Berlin;43;2020;9;38;37;159;;#BMJV|#NetzDG;;negative;Cyberregulierung
ManuelHoeferlin16025252401;ManuelHoeferlin;TRUE;2020-10-12T17:54:00Z;Der Bundespraesident ist nicht der Unterhaendler der Verfassung er ist die letzte Verteidigungslinie, um offensichtlich verfassungswidrige Gesetze noch aufzuhalten. Lieber Herr Steinmeier, verweigern Sie die Ausfertigung!;3;11;6394;Rheinhessen und Berlin;28;2020;10;41;38;162;;#Bundespraesident|#Steinmeier;@fdpbt;negative;Bundespraesident
ManuelHoeferlin16039838401;ManuelHoeferlin;TRUE;2020-10-29T15:04:00Z;ZITi S ist fuer mich eine absolute Blackbox. Eigentlich nur Forschungseinrichtung der Sicherheitsbehoerden. Aber was hat sie schon entwickelt? Bisher konnte oder wollte mir auf meine Anfragen keine Antwort geben. Diese Geheimniskraemerei ist ueberzogen und unnoetig.;7;16;6394;Rheinhessen und Berlin;37;2020;10;44;38;165;;#ZITiS;@BMI_Bund;negative;Transparenz
ManuelSarrazin15258632401;ManuelSarrazin;TRUE;2018-05-09T10:54:00Z;Die Bundesregierung scheint voellig ahnungslos und kann offenbar nicht ausschliessen, dass russische Geheimdienste wie FSB auch die Nachrichten deutscher Nutzer ausspionieren wollen;2;4;5807;Harburg an der Elbe;25;2018;5;19;9;34;;#Bundesregierung|#FSB;@GermanyDiplo|@Telegram;negative;Datenschutz
ManuelSarrazin15517783801;ManuelSarrazin;TRUE;2019-03-05T09:33:00Z;Die Position der polnischen Regierung zur gemeinsamen Asylpolitik der EU ist falsch. Es ist aber auch falsch deswegen Schengen in Frage zu stellen. Die offene Grenze nicht nur zwischen Deutschland und Polen ist unverzichtbar. Macron;2;5;5807;Harburg an der Elbe;36;2019;3;10;19;78;;#EU|#Schengen|#Deutschland|#Polen|#Macron;;negative;Grenzkontrollen
ManuelSarrazin15571322401;ManuelSarrazin;TRUE;2019-05-06T08:44:00Z;Wo bleiben eigentlich die klaren Worte von zu dieser absoluten Provokation. Putin begraebt das Minsker Abkommen, versucht die Situation in der Ukraine gezielt zu eskalieren und den gewaehlten designierten Praesidenten Zelensky zu schwaechen.;25;71;5807;Harburg an der Elbe;35;2019;5;19;21;87;;#Putin|#Ukraine|#Zelensky;@HeikoMaas;negative;Russland
ManuelSarrazin15636226201;ManuelSarrazin;TRUE;2019-07-20T11:37:00Z;Sprachlos angesichts der grenzenlosen Verschwendung auf Kosten des Staates in der Protzvilla Honka von Ex-Praesident Janukowytsch. Wegen dessen korrupten Regime von Gnaden Putins befindet sich die Ukraine seit 5;2;6;5807;Harburg an der Elbe;30;2019;7;29;23;97;;#Honka|#Janukowytsch|#Ukraine;;negative;Ukraine
ManuelSarrazin15649982401;ManuelSarrazin;TRUE;2019-08-05T09:44:00Z;Bei schreibe ich warum die relative Entspannung an der Kontaktlinie in der Ukraine zu begruessen ist, Putins Plan aber nicht Frieden ist. Ein Appeasment mit dem Regime wuerde nicht nur sondern auch den Protesten in Moskau in den Ruecken fallen.;1;7;5807;Harburg an der Elbe;44;2019;8;32;24;100;;#Ukraine|#Putins|#Appeasment|#Moskau;@LiberaleModerne|@ZelenskyyUa,;negative;Ukraine
ManuelSarrazin15790824001;ManuelSarrazin;TRUE;2020-01-15T10:00:00Z;Jetzt ist eigentlich klar, wer 2024 auf Putin folgt: Putin. Die angekuendigte Verfassungsaenderung ebnet formal moegliche Wege, politisch wird das sicher nicht so einfach. Die Rede gesteht ein: Das Regime Putin ist so schwach, dass es ohne Putin nicht kann. Russland Verfassung;15;80;5807;Harburg an der Elbe;42;2020;1;3;29;124;;#Putin|#Putin|#Russland|#Verfassung;;negative;Russland
ManuelSarrazin15850527001;ManuelSarrazin;TRUE;2020-03-24T12:25:00Z;Endlich! Wir brauchen die Eroeffnung der EU-Beitrittsgespraeche . Das war ueberfaellig, das Zoegern hat der EU geschadet. Congratulations to und Enlargement Now: solidarity to fight Covid19 is essential in the Region!;31;162;5807;Harburg an der Elbe;36;2020;3;13;31;134;;#EU|#Enlargement|#solidarity|#Covid19;@Dimitrov_Nikola|@CakajGent;positive;EU
MarcBernhardAfD15229378801;MarcBernhardAfD;TRUE;2018-04-05T14:18:00Z;Bundeswehr am Ende! Von der Leyen als Verteidigungsministerin untragbar! Setzt falsche Prioritaeten. Anstatt Truppe aufzuruesten und Material zu modernisieren, wird Schwangerenbekleidung fuer Soldatinnen angeschafft.;1;4;3786;"";28;2018;4;14;8;29;;#Bundeswehr|#Verteidigungsministerin|#Schwangerenbekleidung|#Soldatinnen;@AfDimBundestag|@AlternativeBW;negative;Ruestung
MarcBernhardAfD15307794001;MarcBernhardAfD;TRUE;2018-07-05T08:30:00Z;Meine Rede zum Haushalt: Die Kanzlerin der Schmerzen spielt mit ihren Wohnungsbauvorhaben Fluechtlinge gegen die hiesige Bevoelkerung aus! Schon laenger hier Wohnenden wurde sogar schon Wohnraum fuer Fluechtlinge entzogen!;14;18;3966;"";32;2018;7;27;11;42;;#Kanzlerin|#Schmerzen|#Wohnenden|#Wohnraum;@AfDimBundestag|@AfDKompakt;negative;Asyltourismus
MarcBernhardAfD15415759201;MarcBernhardAfD;TRUE;2018-11-07T07:32:00Z;Grenzwert-Ueberschreitung ohne Autos entlarvt Messstellen-Wahnsinn Umweltbundesamt: der Stickstoffdioxid-Gehalt in der Luft ganz ohne Autos liegt knapp unterhalb des EU-Grenzwertes. Jeglicher Strassenverkehr fuehrt so ganz zwangslaeufig zu Fahrverboten!;2;6;3966;"";30;2018;11;45;15;60;➡;#Messstellen|#Umweltbundesamt|#Fahrverboten;;negative;Fahrverbote
MarcBernhardAfD15445411201;MarcBernhardAfD;TRUE;2018-12-11T15:12:00Z;Unverantwortlich und skandaloes: Bundesumweltministerin Schulze (SPD) will die Deutsche Umwelthilfe weiterhin finanziell foerdern! Toyota hat angekuendigt, die finanzielle Unterstuetzung der Umwelthilfe nach 20 Jahren einzustellen. Ich fordere: kein Geld mehr fuer die DUH!;4;11;3966;"";33;2018;12;50;16;65;;#Schulze|#DeutscheUmwelthilfe|#Toyota|#DUH;;negative;DUH
MarcBernhardAfD15446314801;MarcBernhardAfD;TRUE;2018-12-12T16:18:00Z;Was fuer eine Ueberraschung - jeder dritte Haeftling ist Auslaender. Doppelpass-Haeftlinge werden in der Statistik als Deutsche ausgewiesen. Die tatsaechliche Zahl der Haeftlinge mit Migrationshintergrund ist also noch viel groesser. Ein trauriges Deutschland.;9;13;3966;"";33;2018;12;50;16;65;;#Auslaender|#Doppelpass|#Deutschland;;negative;Migrantenkriminalitaet
MarcBernhardAfD15517113601;MarcBernhardAfD;TRUE;2019-03-04T14:56:00Z;Fridays for Future-Demonstrationen: Bundeskanzlerin Merkel unterstuetzt Schulschwaenzen und lobt politisches Engagement . Aufforderung zum Rechtsbruch und ideologischer Missbrauch von Kindern und Jugendlichen! Politisches Engagement nach dem Unterricht!;7;12;3966;"";29;2019;3;10;19;78;➡;#Fridays|#Bundeskanzlerin|#Schulschwaenzen;;negative;Klimaaktivismus
