doc_id,twitter_username,twitter_available,twitter_created_at,twitter_full_text_topic,twitter_full_text,twitter_retweet_count,twitter_favorite_count,twitter_followers_count,twitter_location,twitter_word_count,twitter_year,twitter_month,twitter_week,twitter_time_index_month,twitter_time_index_week,twitter_emojis,twitter_hashtags,twitter_tags,label,topic,from,to
KaiGehring15904924201,KaiGehring,TRUE,2020-05-26T11:27:00Z,"Mindestlohn Forderungen aus CDU/CSU-Fraktion, den Mindestlohn abzusenken oder einzufrieren, ist kaltschnaeuziges Sozialdumping zulasten von Menschen, die ohnehin in finanziellem Engpass stecken. Mindestlohn muss schon lang steigen, coronabedingt noch staerker!","Forderungen aus CDU/CSU-Fraktion, den Mindestlohn abzusenken oder einzufrieren, ist kaltschnaeuziges Sozialdumping zulasten von Menschen, die ohnehin in finanziellem Engpass stecken. Mindestlohn muss schon lang steigen, coronabedingt noch staerker!",3,17,9738,Berlin/ Essen,29,2020,5,22,33,143,NA,#Mindestlohn,NA,negative,Mindestlohn,0,11
KaiGehring15914690401,KaiGehring,TRUE,2020-06-06T18:44:00Z,"Rassismus Wahnsinnig wichtig ermutigend, dass heute so viele Menschen hierzulande gegen Rassismus auf Plaetzen Zeichen setzten! Laesst hoffen, dass unsere Gesellschaft Hass, Gewalt Menschenverachtung beherzter entgegentritt! Fightracism Justice For George Floyd Black Lives Matter Germany","Wahnsinnig wichtig ermutigend, dass heute so viele Menschen hierzulande gegen Rassismus auf Plaetzen Zeichen setzten! Laesst hoffen, dass unsere Gesellschaft Hass, Gewalt Menschenverachtung beherzter entgegentritt! Fightracism Justice For George Floyd Black Lives Matter Germany",2,12,9738,Berlin/ Essen,30,2020,6,23,34,144,NA,#Fightracism|#JusticeForGeorgeFloyd|#BlackLivesMatterGermany,NA,positive,Rassismus,0,9
KaiGehring15916960201,KaiGehring,TRUE,2020-06-09T09:47:00Z,"Rassismus Jahresbericht der zeigt: Starker Anstieg rassistischer Diskriminierung in Deutschland. Dagegen koennen LADG Antidiskriminierungsstelle helfen, um nachhaltigen Schutz vor Ort auszubauen. Berlin machts mit vor!","Jahresbericht der zeigt: Starker Anstieg rassistischer Diskriminierung in Deutschland. Dagegen koennen LADG Antidiskriminierungsstelle helfen, um nachhaltigen Schutz vor Ort auszubauen. Berlin machts mit vor!",2,12,9471,Berlin/ Essen,30,2020,6,24,34,145,NA,#Diskriminierung|#LADG|#Antidiskriminierungsstelle|#Berlin,@ADS_Bund|@Dirk_Behrendt|@s_k_walter,negative,Rassismus,0,9
KaiGehring15953964601,KaiGehring,TRUE,2020-07-22T05:41:00Z,"Forschung Waehrend in der Pandemie-Krise die ganze Welt gespannt auf die Wissenschaft blickt, beschliessen die europaeischen Regierungschefs Kuerzungen fuer die Forschung. Das ist paradox, zukunftsvergessen und ein schwerer Fehler, der uns noch teuer zu stehen kommen wird. EUGipfel","Waehrend in der Pandemie-Krise die ganze Welt gespannt auf die Wissenschaft blickt, beschliessen die europaeischen Regierungschefs Kuerzungen fuer die Forschung. Das ist paradox, zukunftsvergessen und ein schwerer Fehler, der uns noch teuer zu stehen kommen wird. EUGipfel",5,28,9738,Berlin/ Essen,37,2020,7,30,35,151,NA,#Wissenschaft|#Forschung|#EUGipfel,NA,negative,Forschung,0,9
KaiGehring15972215401,KaiGehring,TRUE,2020-08-12T08:39:00Z,"Lobbyismus Schande fuer den Bundestag: der kaeufliche FDP-Md B Gero Hocker. Er posiert in Werbe-Videos mit Lobbyisten, produziert von der Agentur seiner Mitarbeiter. Die Produktion zahlen die Lobbyisten. Hockers letzte dreiste Rede pro Tabakwerbung nun noch dreister.","Schande fuer den Bundestag: der kaeufliche FDP-Md B Gero Hocker. Er posiert in Werbe-Videos mit Lobbyisten, produziert von der Agentur seiner Mitarbeiter. Die Produktion zahlen die Lobbyisten. Hockers letzte dreiste Rede pro Tabakwerbung nun noch dreister.",1,4,9738,Berlin/ Essen,36,2020,8,33,36,154,NA,#Bundestag|#FDP|#Hocker,NA,negative,Lobbyismus,0,10
KaiGehring15973803601,KaiGehring,TRUE,2020-08-14T04:46:00Z,"Bildung Krasser Fall von Doppelmoral: Bundesregierung erteilt keine Visa fuer internationale Studierende fuer ein Onlinestudium in Deutschland. Aehnliche Plaene von Trump hatte man scharf kritisiert. Nehmen Sie diese Huerde zurueck,","Krasser Fall von Doppelmoral: Bundesregierung erteilt keine Visa fuer internationale Studierende fuer ein Onlinestudium in Deutschland. Aehnliche Plaene von Trump hatte man scharf kritisiert. Nehmen Sie diese Huerde zurueck,",59,267,9738,Berlin/ Essen,32,2020,8,33,36,154,NA,#Studierende|#Trump,"@AnjaKarliczek,|@HeikoMaas!",negative,Bildung,0,7
KaiGehring15975156001,KaiGehring,TRUE,2020-08-15T18:20:00Z,"Coronamassnahmen Was fuer ein dumpfer Populismus, Wo genau auf Mallorca sind diese Partys? Da sind doch fast alle Locations Gastro dicht! Wie viel der Spanien-Urlauber sind Partyurlauber? Welche Statistik liegt dazu vor? Wovon will Minister ablenken? Spahn","Was fuer ein dumpfer Populismus, Wo genau auf Mallorca sind diese Partys? Da sind doch fast alle Locations Gastro dicht! Wie viel der Spanien-Urlauber sind Partyurlauber? Welche Statistik liegt dazu vor? Wovon will Minister ablenken? Spahn",0,5,9738,Berlin/ Essen,43,2020,8,33,36,154,👉|👉|👉,#Spahn,@jensspahn!|@BMG_Bund,negative,Coronamassnahmen,0,16
KaiGehring15982969801,KaiGehring,TRUE,2020-08-24T19:23:00Z,"Kommunalpolitik Grossartiger Erfolg! So viele Unterschriften in Corona-Zeiten gesammelt, so viel Unterstuetzung Rueckenwind aus der Stadtgesellschaft! Moegen diese kuenftige Ratssitzungen klare Entscheidungen treffen, um diesen Aufbruch fuer die Verkehrswende in Essen konkret umzusetzen!","Grossartiger Erfolg! So viele Unterschriften in Corona-Zeiten gesammelt, so viel Unterstuetzung Rueckenwind aus der Stadtgesellschaft! Moegen diese kuenftige Ratssitzungen klare Entscheidungen treffen, um diesen Aufbruch fuer die Verkehrswende in Essen konkret umzusetzen!",2,6,9738,Berlin/ Essen,37,2020,8,34,36,155,💪|💚,#Verkehrswende|#Essen,NA,positive,Kommunalpolitik,0,15
KaiGehring16001649001,KaiGehring,TRUE,2020-09-15T10:15:00Z,LGBTIQ LGBTIQ* Rechte werden in Polen schon viel zu lange mit Fuessen getreten! LGBTIQ* freie Zonen und zunehmend eingeschraenkte Rechtsstaatlichkeit sind einem Land im Herzen Europas nicht wuerdig! Wir muessen uns gemeinsam fuer ein buntes Europa der Vielfalt und Freiheit einsetzen!,LGBTIQ* Rechte werden in Polen schon viel zu lange mit Fuessen getreten! LGBTIQ* freie Zonen und zunehmend eingeschraenkte Rechtsstaatlichkeit sind einem Land im Herzen Europas nicht wuerdig! Wir muessen uns gemeinsam fuer ein buntes Europa der Vielfalt und Freiheit einsetzen!,0,6,9738,Berlin/ Essen,43,2020,9,38,37,159,🌈|❤,#LGBTIQ,NA,negative,LGBTIQ,0,6
KaiGehring16011183601,KaiGehring,TRUE,2020-09-26T11:06:00Z,"Bildung Die soziale Notlage vieler Studierender, die sich pandemiebedingt verschaerft hat, ist Minister Karlizcek offenbar schnuppe. Das macht fassungslos ist zukunftsvergessen! Eine Generation Corona, die ihr Studium abbricht oder sich verschulden muss, darf es nicht geben!","Die soziale Notlage vieler Studierender, die sich pandemiebedingt verschaerft hat, ist Minister Karlizcek offenbar schnuppe. Das macht fassungslos ist zukunftsvergessen! Eine Generation Corona, die ihr Studium abbricht oder sich verschulden muss, darf es nicht geben!",19,64,9738,Berlin/ Essen,37,2020,9,39,37,160,NA,#Karlizcek|#Corona|#Studium,NA,negative,Bildung,0,7
KaiGehring16026744001,KaiGehring,TRUE,2020-10-14T11:20:00Z,China Die Wiederwahl Chinas in den UN-Menschenrechtsrat ist schwerer Schlag fuer das Prinzip der Universalitaet der Menschenrechte sowie Zumutung fuer die Millionen Opfer der Unterdrueckung durch das Regime in Peking. Mein gemeinsamer Kommentar mit,Die Wiederwahl Chinas in den UN-Menschenrechtsrat ist schwerer Schlag fuer das Prinzip der Universalitaet der Menschenrechte sowie Zumutung fuer die Millionen Opfer der Unterdrueckung durch das Regime in Peking. Mein gemeinsamer Kommentar mit,0,0,9738,Berlin/ Essen,35,2020,10,42,38,163,NA,#UN|#Menschenrechte,@MargareteBause,negative,China,0,5
KaiGehring16097697001,KaiGehring,TRUE,2021-01-04T14:15:00Z,"Bildung Unmoegliches Timing: Karliczek glaenzen bei Corona-Bundespressekonferenz durch Abwesenheit. Wir haetten gerne gewusst: Was wird akut fuer die Schulen getan, damit nicht dauernd digitale Lernraeume abschmieren?","Unmoegliches Timing: Karliczek glaenzen bei Corona-Bundespressekonferenz durch Abwesenheit. Wir haetten gerne gewusst: Was wird akut fuer die Schulen getan, damit nicht dauernd digitale Lernraeume abschmieren?",1,2,9738,Berlin/ Essen,28,2021,1,1,41,175,NA,#Karliczek|#Corona|#Schulen,@BMBF_Bund,negative,Bildung,0,7
KaiGehring16099352401,KaiGehring,TRUE,2021-01-06T12:14:00Z,"Bildung 4/10 Mit dem Kurs der Bundesregierung schlittern wir eine verschaerfte Bildungsspaltung, die uns als Gesellschaft in den naechsten Jahren teuer zu stehen kommt. Die Schulen aechtzen unter dem Druck. Warum z.B. gibt es immer noch kein Bundes-Programm fuer Luftfilter an Schulen?","4/10 Mit dem Kurs der Bundesregierung schlittern wir eine verschaerfte Bildungsspaltung, die uns als Gesellschaft in den naechsten Jahren teuer zu stehen kommt. Die Schulen aechtzen unter dem Druck. Warum z.B. gibt es immer noch kein Bundes-Programm fuer Luftfilter an Schulen?",0,8,9738,Berlin/ Essen,42,2021,1,1,41,175,NA,#Schulen|#Luftfilter,NA,negative,Bildung,0,7
Kaiser_SPD15221491201,Kaiser_SPD,TRUE,2018-03-27T11:12:00Z,"Antisemitismus Uebergriffe und Anfeindungen gegen Juden auf dem Schulhof sind keine harmlosen Frotzeleien unter Kindern. Es gilt, mehr in politische Bildung zu investieren, um das Bewusstsein fuer kulturelle Vielfalt der Kinder- und Jugendlichen zu schaerfen. Antisemitismus politische Bildung","Uebergriffe und Anfeindungen gegen Juden auf dem Schulhof sind keine harmlosen Frotzeleien unter Kindern. Es gilt, mehr in politische Bildung zu investieren, um das Bewusstsein fuer kulturelle Vielfalt der Kinder- und Jugendlichen zu schaerfen. Antisemitismus politische Bildung",0,3,1961,NA,37,2018,3,13,7,28,NA,#Schulhof|#Bildung|#Antisemitismus|#politischeBildung,NA,positive,Antisemitismus,0,14
Kaiser_SPD15346111201,Kaiser_SPD,TRUE,2018-08-18T16:52:00Z,"Kommunalpolitik Was fuer ein Fest! Das Familienfest der spdthueringen, der SPD-Fraktion im Thueringer Landtag und der SPD Gera war ein voller Erfolg! Gute Stimmung, tolle Gaeste und interessante","Was fuer ein Fest! Das Familienfest der spdthueringen, der SPD-Fraktion im Thueringer Landtag und der SPD Gera war ein voller Erfolg! Gute Stimmung, tolle Gaeste und interessante",0,1,1961,NA,31,2018,8,33,12,48,🍭|🎉|☀,#Familienfest,NA,positive,Kommunalpolitik,0,15
Kaiser_SPD15533487601,Kaiser_SPD,TRUE,2019-03-23T13:46:00Z,"Parteipolitik Stehende Ovationen fuer Wolfgang Tiefensee auf dem SPD-Landesparteitag in Erfurt. Klare Worte, klare Mission. Auch das Regierungsprogramm ist nach konstruktiver Debatte von den Delegierten einstimmig angenommen. Lustauf Zukunft","Stehende Ovationen fuer Wolfgang Tiefensee auf dem SPD-Landesparteitag in Erfurt. Klare Worte, klare Mission. Auch das Regierungsprogramm ist nach konstruktiver Debatte von den Delegierten einstimmig angenommen. Lustauf Zukunft",0,3,1961,NA,29,2019,3,12,19,80,👏,#LustaufZukunft,NA,positive,Parteipolitik,0,13
Kaiser_SPD15726232801,Kaiser_SPD,TRUE,2019-11-01T15:48:00Z,"Antisemitismus Wieder einmal beweist dieser Mann, dass er seines Mandates nicht wuerdig ist. Antisemitismus und Verschwoerungstheorien haben im Parlament nichts zu suchen: Brandner nennt Bundesverdienstkreuz an Lindenberg Judaslohn","Wieder einmal beweist dieser Mann, dass er seines Mandates nicht wuerdig ist. Antisemitismus und Verschwoerungstheorien haben im Parlament nichts zu suchen: Brandner nennt Bundesverdienstkreuz an Lindenberg Judaslohn",3,14,1961,NA,30,2019,11,44,27,112,NA,#Bundesverdienstkreuz|#Lindenberg,@OTZonline⁩|@mdr_th⁩,negative,Antisemitismus,0,14
Kaiser_SPD15931864201,Kaiser_SPD,TRUE,2020-06-26T15:47:00Z,"Kommunalpolitik Gera erneut erfolgreich! Der Bund foerdert das Tietz-Quartier auf der Sorge mit sensationellen 5,8 Mio. Euro! Ich als Mitglied der Fachjury fuer dieses Bundesprogramm bin sehr stolz, dass wir das geschafft haben.","Gera erneut erfolgreich! Der Bund foerdert das Tietz-Quartier auf der Sorge mit sensationellen 5,8 Mio. Euro! Ich als Mitglied der Fachjury fuer dieses Bundesprogramm bin sehr stolz, dass wir das geschafft haben.",1,13,1961,NA,35,2020,6,26,34,147,🎉|🎉,NA,NA,positive,Kommunalpolitik,0,15
Kaiser_SPD15994724401,Kaiser_SPD,TRUE,2020-09-07T09:54:00Z,"Parteipolitik Toller Start fuer die Bundestagswahl 2021! Danke fuer das Vertrauen! Am 5. September hat mir mein Kreisverband einstimmig und mit viel Zuspruch das Vertrauen ausgesprochen, fuer Gera als Bundestagskandidatin im","Toller Start fuer die Bundestagswahl 2021! Danke fuer das Vertrauen! Am 5. September hat mir mein Kreisverband einstimmig und mit viel Zuspruch das Vertrauen ausgesprochen, fuer Gera als Bundestagskandidatin im",1,25,1961,NA,33,2020,9,36,37,157,🌹|🌹,NA,NA,positive,Parteipolitik,0,13
KarambaDiaby15390867601,KarambaDiaby,TRUE,2018-10-09T12:06:00Z,"Neoliberalismus Wir brauchen einen linken Populismus, der die offene Gesellschaft verteidigt und die negativen Effekte einer neoliberalen Welt nicht bei den Migrant*innen sucht. Passend zur Frankfurter Buchmesse lese ich gerade das Buch der belgischen Philosophin Chantal Mouffe.","Wir brauchen einen linken Populismus, der die offene Gesellschaft verteidigt und die negativen Effekte einer neoliberalen Welt nicht bei den Migrant*innen sucht. Passend zur Frankfurter Buchmesse lese ich gerade das Buch der belgischen Philosophin Chantal Mouffe.",14,97,50858,Halle (Saale),37,2018,10,41,14,56,NA,#Buchmesse|#ChantalMouffe,NA,negative,Neoliberalismus,0,15
KarambaDiaby15444451801,KarambaDiaby,TRUE,2018-12-10T12:33:00Z,"Menschenrechte Es ist besser, eine Kerze anzuzuenden, als die Dunkelheit zu verfluchen, erklaerte Eleanor Roosevelt, die die Menschenrechte vor 70 Jahren voranbrachte. Die Menschenrechtserklaerung ist seitdem die groesste Kerze, die wir haben. Tagder Menschenrechte","Es ist besser, eine Kerze anzuzuenden, als die Dunkelheit zu verfluchen, erklaerte Eleanor Roosevelt, die die Menschenrechte vor 70 Jahren voranbrachte. Die Menschenrechtserklaerung ist seitdem die groesste Kerze, die wir haben. Tagder Menschenrechte",55,375,50858,Halle (Saale),32,2018,12,50,16,65,NA,#TagderMenschenrechte,NA,positive,Menschenrechte,0,14
KarambaDiaby15718235401,KarambaDiaby,TRUE,2019-10-23T09:39:00Z,"Zusammenhalt Mit u.a. Ministerin Giffey und Staatssekretaerin habe ich gestern an die Opfer in Halle gedacht. Wir haben viele Gespraeche gefuehrt: Ich sah bei den Hallenser*innen keine Resignation, sondern ein starkes Mitgefuehl den Wunsch nach Zusammenhalt. Das gibt mir Kraft.","Mit u.a. Ministerin Giffey und Staatssekretaerin habe ich gestern an die Opfer in Halle gedacht. Wir haben viele Gespraeche gefuehrt: Ich sah bei den Hallenser*innen keine Resignation, sondern ein starkes Mitgefuehl den Wunsch nach Zusammenhalt. Das gibt mir Kraft.",10,94,49860,Halle (Saale),43,2019,10,43,26,111,NA,#Halle,@Moebbeck,positive,Zusammenhalt,0,12
KarambaDiaby15737420401,KarambaDiaby,TRUE,2019-11-14T14:34:00Z,"Kommunalpolitik Ein schoener Tag fuer Halle. Die Bereinigungssitzung des Haushaltsausschusses hat beschlossen: 16,2 Mio. Euro erhaelt Halle aus Zuschuessen fuer investive Kulturmassnahmen. 2,9 Mio. Euro fuer die Moritzkirche 13,3 Mio. Euro fuer das Stadtbad Halle. Danke an und Bettina Hagedorn","Ein schoener Tag fuer Halle. Die Bereinigungssitzung des Haushaltsausschusses hat beschlossen: 16,2 Mio. Euro erhaelt Halle aus Zuschuessen fuer investive Kulturmassnahmen. 2,9 Mio. Euro fuer die Moritzkirche 13,3 Mio. Euro fuer das Stadtbad Halle. Danke an und Bettina Hagedorn",9,62,49860,Halle (Saale),40,2019,11,46,27,114,NA,#Halle|#BettinaHagedorn,@kahrs,positive,Kommunalpolitik,0,15
KarambaDiaby15905748601,KarambaDiaby,TRUE,2020-05-27T10:21:00Z,"Rassismus icantbreathe - Es sind entsetzliche Bilder, die uns aus den USA erreichen. Ein Schwarzer Mensch ist gestorben, weil ihn ein weisser Polizist mit dem Knie die Luft abdrueckte. Immer wieder kommt es zur Polizeigewalt gegen Schwarze Menschen. Das muss endlich aufhoeren. George Floyd","icantbreathe - Es sind entsetzliche Bilder, die uns aus den USA erreichen. Ein Schwarzer Mensch ist gestorben, weil ihn ein weisser Polizist mit dem Knie die Luft abdrueckte. Immer wieder kommt es zur Polizeigewalt gegen Schwarze Menschen. Das muss endlich aufhoeren. George Floyd",496,4341,50858,Halle (Saale),41,2020,5,22,33,143,NA,#icantbreathe|#GeorgeFloyd,NA,negative,Rassismus,0,9
KartesMdB15292080001,KartesMdB,TRUE,2018-06-17T04:00:00Z,"Fussball Heute steht zum ersten Mal waehrend der WM2018 unsere Elf auf dem Rasen! Wir sind stolz auf Die Mannschaft und freuen uns auf mitreissende Spiele. Uns allen wuensche ich viel Spass beim Zuschauen, Tippen und Mitfiebern! Auf gehts Jungs, viel Erfolg! Koenig Fussball Ger Mex","Heute steht zum ersten Mal waehrend der WM2018 unsere Elf auf dem Rasen! Wir sind stolz auf Die Mannschaft und freuen uns auf mitreissende Spiele. Uns allen wuensche ich viel Spass beim Zuschauen, Tippen und Mitfiebern! Auf gehts Jungs, viel Erfolg! Koenig Fussball Ger Mex",0,1,731,NA,43,2018,6,25,10,40,NA,#WM2018|#DieMannschaft|#KoenigFussball|#GerMex,NA,positive,Fussball,0,8
KartesMdB15340802401,KartesMdB,TRUE,2018-08-12T13:24:00Z,Fussball Kampfgeist und Leidenschaft hatten heute alle fuenf Mannschaften beim Human Table Soccer Turnier der cdulumaudach . Die CDU Niederfeld konnte als Gewinnerteam den Pokal nach Hause bringen. Herzlichen Glueckwunsch! soccerturnier tolle Mannschaften Kartesauf Sommertour,Kampfgeist und Leidenschaft hatten heute alle fuenf Mannschaften beim Human Table Soccer Turnier der cdulumaudach . Die CDU Niederfeld konnte als Gewinnerteam den Pokal nach Hause bringen. Herzlichen Glueckwunsch! soccerturnier tolle Mannschaften Kartesauf Sommertour,1,1,731,NA,32,2018,8,33,12,48,NA,#cdulumaudach|#soccerturnier|#tolleMannschaften|#KartesaufSommertour,NA,positive,Fussball,0,8
KatjaKeul15259564801,KatjaKeul,TRUE,2018-05-10T12:48:00Z,Ruestung Spannender Austausch mit Max Weber von und Alexander Schudy von Eine Welt Stadt Berlin ueber konkrete Handlungsmoeglichkeiten in Sachen Ruestungsexporte. Schoene Location und gute Gespraechsatmosphaere! Abruestung Frieden,Spannender Austausch mit Max Weber von und Alexander Schudy von Eine Welt Stadt Berlin ueber konkrete Handlungsmoeglichkeiten in Sachen Ruestungsexporte. Schoene Location und gute Gespraechsatmosphaere! Abruestung Frieden,1,4,2145,Nienburg und Berlin,30,2018,5,19,9,34,NA,#Ruestungsexporte|#Abruestung|#Frieden,"@MarkusBickel,|@Frieden_geht",positive,Ruestung,0,8
KatjaKeul15613541401,KatjaKeul,TRUE,2019-06-24T05:29:00Z,Nahostpolitik Iran-Krise: Es ist erschreckend wie hilflos 28 EU Staaten angesichts ungerechtfertigter US-Sanktionen dastehen. Im Sinne unseres eigenen Sicherheitsinteresses sollten wir daran arbeiten das zu aendern.,Iran-Krise: Es ist erschreckend wie hilflos 28 EU Staaten angesichts ungerechtfertigter US-Sanktionen dastehen. Im Sinne unseres eigenen Sicherheitsinteresses sollten wir daran arbeiten das zu aendern.,2,12,2145,Nienburg und Berlin,27,2019,6,26,22,94,NA,NA,@GrueneBundestag⁩,negative,Nahostpolitik,0,13
KatjaKeul15617025001,KatjaKeul,TRUE,2019-06-28T06:15:00Z,"Nahostpolitik Die Situation im Iran ist ein Fiasko. Versorgung mit Hilfsguetern ist quasi unmoeglich und internationale Banken sind maximal verunsichert. Hoechste Zeit, INSTEX in Gang zu bringen! (/tk)","Die Situation im Iran ist ein Fiasko. Versorgung mit Hilfsguetern ist quasi unmoeglich und internationale Banken sind maximal verunsichert. Hoechste Zeit, INSTEX in Gang zu bringen! (/tk)",8,42,2145,Nienburg und Berlin,29,2019,6,26,22,94,NA,#Iran|#INSTEX,@GrueneBundestag,negative,Nahostpolitik,0,13
KatjaKeul15683654401,KatjaKeul,TRUE,2019-09-13T09:04:00Z,"Atomwaffenverbot Grosses Dankeschoen an von Er hat beim Gruendungstreffen zum Parlamentskreis Atomwaffenverbot deutlich gemacht, wie enorm wichtig unsere Unterstuetzung aus dem Bundestag fuer das Anliegen ist.","Grosses Dankeschoen an von Er hat beim Gruendungstreffen zum Parlamentskreis Atomwaffenverbot deutlich gemacht, wie enorm wichtig unsere Unterstuetzung aus dem Bundestag fuer das Anliegen ist.",6,15,2145,Nienburg und Berlin,28,2019,9,37,25,105,NA,#Atomwaffenverbot,@leo_axt|@nuclearban!,positive,Atomwaffenverbot,0,16
KatjaKeul15768450001,KatjaKeul,TRUE,2019-12-20T12:30:00Z,"Atomwaffenverbot Unfassbar! Seit Kuendigung des Iran Deals im Sommer 2018 wurde noch keine einzige Transaktion ueber INSTEX abgewickelt! Die EU muss hier entschlossener vorgehen, wenn sie jemals ihre Souveraenitaet gegen US Sanktionen verteidigen will.","Unfassbar! Seit Kuendigung des Iran Deals im Sommer 2018 wurde noch keine einzige Transaktion ueber INSTEX abgewickelt! Die EU muss hier entschlossener vorgehen, wenn sie jemals ihre Souveraenitaet gegen US Sanktionen verteidigen will.",23,38,2145,Nienburg und Berlin,34,2019,12,51,28,119,NA,#INSTEX,NA,negative,Atomwaffenverbot,0,16
