last_name;first_name;wahlkreis_name;party;bundesland;unemployment_rate;share_pop_migration;username;followers_count;created_at;full_text;favorite_count;retweet_count;label
Spaniel;Dr. Dirk;Stuttgart I;afd;Baden-Wuerttemberg;5;38.6;DirkSpaniel;3743;2020-01-03T12:36:00Z;"Neue #Diesel-Verbote in #Stuttgart zeigen: Auf die #CDU ist keinerlei Verlass, wenn es darum geht, #Mobilität zu erhalten, Wirtschaft zu stärken oder Enteignungen der Bürger zu verhindern! #Fahrverbote #AfD

https://t.co/IGa5MWfnhV";38;22;negative
Luczak;Dr. Jan-Marco;Berlin-Tempelhof-Schöneberg;cdu_csu;Berlin;9.4;24.1;JM_Luczak;5202;2020-01-04T06:46:00Z;"Traurig. #Polizisten sind viel zu oft #Prügelknabe für Rechte und Linke - schlimm genug, dann brauchen sie aber wenigstens allen gesellschaftlichen &amp; politischen #Rückhalt, wenn sie für unsere Sicherheit und Freiheit den Kopf hinhalten!
@cducsubt @Tagesspiegel @morgenpost @BILD https://t.co/svLHkjGQNx";36;5;negative
Bartsch;Dr. Dietmar;Rostock – Landkreis Rostock II;linke;Mecklenburg-Vorpommern;8.9;5.5;DietmarBartsch;65116;2020-01-04T11:29:00Z;"Die Kritiklosigkeit der #Bundesregierung gegenüber der brandgefährlichen US-Politik ist beschämend. Auf Sondersitzung des UN-Sicherheitsrates drängen und sofortiger Abzug der deutschen Soldaten aus dem #Irak sind notwendig. #Soleimani 
https://t.co/5WnKW3D7sU";444;108;negative
;;;;;;;johannesvogel;18187;2020-01-06T10:43:00Z;Es ist ein beschämender Mangel an Fairness, dass unser Sozialstaat diejenigen behindert, die aus der Bedürftigkeit heraus wachsen wollen. @c_lindner fordert zurecht, die Zuverdienstegeln bei Hartz IV endlich zu reformieren! Auch das ist eine Frage von Aufstiegschancen! #3K20;197;24;negative
Kiziltepe;Cansel;Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost;spd;Berlin;9.4;24.1;CanselK;7155;2020-01-07T11:57:00Z;Das ist eine gute Basis für die #Erwerbstätigenversicherung in 🇩🇪 in die Alle einzahlen! Bei einem Rentenniveau von mindestens 50% für eine starke gesetzliche #Rente, die annähernd den Lebensstandard sichert. In die auch junge Menschen Vertauen setzen können. @jusos @NowaboFM https://t.co/nqmd0NuX6W;18;2;positive
Polat;Filiz;Osnabrück-Land;gruene;Niedersachsen;3.6;19.4;filizgreen;4465;2020-01-07T14:40:00Z;Heute vor 64 Jahren befasste sich der Bundesgerichtshof mit der Verfolgung der #Sinti und #Roma in der Nazizeit. Mit einer diskriminierenden und rassistischen Begründung verwehrte er den Verfolgten damals eine Entschädigung. https://t.co/zttUZHvXUl;77;75;negative
Badum;Lisa;Bamberg;gruene;Bayern;3.4;12.5;badulrichmartha;4503;2020-01-08T11:01:00Z;Fake News von @SvenjaSchulze68. Der Boom der Erneuerbaren spielte sich im Wesentlichen vor fatalen Ausschreibungen ab und für höheren Kohlestrompreis sorgte der #ETS. #Bundesregierung verzögert den #Kohleausstieg und zerstört die #Windbranche. So sieht es aus! @GrueneBundestag https://t.co/bl8I6fadzH;59;16;negative
Röttgen;Dr. Norbert;Rhein-Sieg-Kreis II;cdu_csu;Nordrhein-Westfalen;5.2;22.1;n_roettgen;44703;2020-01-08T18:03:00Z;"Trumps Ankündigung auf den iran. Vergeltungsschlag nicht mit neuer Gewalt zu reagieren, ist ein Schritt in die richtige Richtung. Auch die Aufforderung an #Iran zur Zusammenarbeit an gemeinsamen Interessen, zB Bekämpfung des IS, macht Hoffnung &amp; zeigt, es gibt Raum für Gespräche.";43;8;positive
Luczak;Dr. Jan-Marco;Berlin-Tempelhof-Schöneberg;cdu_csu;Berlin;9.4;24.1;JM_Luczak;5202;2020-01-09T07:51:00Z;"#Mietendeckel:selbst von @SPDBerlin beauftragter Gutachter Prof. Artz zieht vernichtendes Resümee:
1️⃣ unverhältnismäßig
2️⃣ klimaschädlich
3️⃣ investitionsfeindlich
Deswegen klagen wir!🎧👉https://t.co/EfjSk36Wcj 
@cducsubt @cduberlin @hausundgrund_de @ZIAunterwegs @BFWBund @IVD_BB";56;15;negative
Perli;Victor;Salzgitter – Wolfenbüttel;linke;Niedersachsen;8.1;18.2;victorperli;5426;2020-01-10T13:45:00Z;In Salzgitter demonstrierten entschlossene Christdemokraten gegen AfD-Kalbitz und sie haben sich auch nicht an der Antifa-Fahne gestört. Schließlich wurde ihr Parteimitglied Walter Lübcke von Neonazis ermordet. https://t.co/EZit8UJSEv;93;8;negative
Koeppen;Jens;Uckermark – Barnim I;cdu_csu;Brandenburg;10.3;4.1;jenskoeppen;3482;2020-01-12T06:14:00Z;Wieder eine freie demokratische Wahl in Taiwan. Präsidentin Tsai wurde mit 57% wiedergewählt. Die Weltgemeinschaft sollte Taiwan endlich als als Partner, nicht als Problem betrachten. Auch wir! Herzlichen Glückwunsch  und auf die Freiheit! #Taiwan 🇹🇼 🇩🇪 https://t.co/uy7cetoPlm;6;1;positive
Lauterbach;Prof. Dr. Karl;Leverkusen – Köln IV;spd;Nordrhein-Westfalen;8.5;32.2;karl_lauterbach;268502;2020-01-13T13:15:00Z;Ich bin der gleichen Meinung wie @c_lindner in dieser Sache, kommt nicht so oft vor. Aber Gesundheitsminister Spahn steht nicht über dem Gesetz. Er darf sich nicht als Herr über Leben und Tod inszenieren. Die qualvoll Leidenden haben ein Recht auf die Hilfe des Staates. https://t.co/lQEMjXsnJd;441;52;negative
Fricke;Otto;Krefeld I – Neuss II;fdp;Nordrhein-Westfalen;7.8;25.2;Otto_Fricke;12727;2020-01-14T08:08:00Z;@tom_krebs_ @MartinGreive Nochmal: Die Bundesregierung kann außer in „Notsituationen“ keine Maßnahmen beschließen die Geld kostet. Das muss das Parlament machen. Wir haben Gewaltenteilung und das ist gut so !;1;0;positive
Sarrazin;Manuel;Hamburg-Bergedorf – Harburg;gruene;Hamburg;7.1;28.3;ManuelSarrazin;5807;2020-01-15T10:00:00Z;Jetzt ist eigentlich klar, wer 2024 auf #Putin folgt: Putin. Die angekündigte Verfassungsänderung ebnet formal mögliche Wege, politisch wird das sicher nicht so einfach. Die Rede gesteht ein: Das Regime #Putin ist so schwach, dass es ohne Putin nicht kann. #Russland #Verfassung;80;15;negative
Storch;Beatrix von;Berlin-Mitte;afd;Berlin;9.4;24.1;Beatrix_vStorch;61329;2020-01-15T12:41:00Z;Klar- #Klimahysterie ist das schon lange nicht mehr. Die brauchen Hilfe. Ärztliche. Und wie gut, dass hier niemand Ängste schürt. 🤯 #LangstreckenLuisa #FFF #Klimaklage #Klimakrise https://t.co/JhVNXt4fHh;508;107;negative
Breymaier;Leni;Aalen – Heidenheim;spd;Baden-Wuerttemberg;4.1;23.2;LeniBreymaier;3712;2020-01-15T13:48:00Z;Was für eine barbarische und feige Art der politischen Auseinandersetzung. Volle #Solidarität mit meinem Kollegen @KarambaDiaby und seinem Team, auf deren Wahlkreisbüro in #Halle 5 #Schüsse abgegeben wurden. Die geistigen Schützen sitzen auch in den Parlamenten.;64;5;negative
Riexinger;Bernd;Stuttgart II;linke;Baden-Wuerttemberg;5;38.6;b_riexinger;37381;2020-01-16T10:47:00Z;So wird das nichts mit den #Klimazielen. Das Jahr 2038 für den #Kohleausstieg ist zu spät. Weitere Subventionen in Milliardenhöhe sind auch eher ein unnötiges Wahlgeschenk von #Scholz an die Kohleindustrie. Die Mitarbeiter und der Klimaschutz haben nichts davon.;92;13;negative
Bernhard;Marc;Karlsruhe-Stadt;afd;Baden-Wuerttemberg;4.7;30.5;MarcBernhardAfD;3966;2020-01-16T16:38:00Z;"Luisa #Neubauer, die deutsche Greta soll Spitzenposten im Siemens Konzern bekommen und die #SPD führt eigennützig die #Bonpflicht ein. Das Jahr 2020 fängt genauso absurd an, wie das Jahr 2019 mit dem """"""""Oma-Umweltsaulied"""""""" zu Ende ging.  #Bernhard

▶️ https://t.co/HIlPbR3HGp https://t.co/GrEHuGKiAn";9;1;negative
Hoffmann;Dr. Christoph;Lörrach – Müllheim;fdp;Baden-Wuerttemberg;3.3;22.1;HoffmannForest;1258;2020-01-19T07:11:00Z;#Kohleausstieg : Scholz verspricht Kraftwerksbetreibern völlig unnötigerweise Milliarden-Entschädigung, mit CO2 Cap und Zertifikaten geht das gratis https://t.co/wZE4Rt6gQC via @derspiegel;23;7;negative
Hirte;Prof. Dr. Heribert;Köln II;cdu_csu;Nordrhein-Westfalen;8.5;32.3;HHirte;6110;2020-01-21T18:07:00Z;#Stephanuskreis der @cducsubt steht für #Religionsfreiheit - aller Religionen. Hierfür gilt es mit Entschiedenheit einzutreten. https://t.co/tWxSQQKpQx;11;3;positive
Notz;Dr. Konstantin von;Herzogtum Lauenburg – Stormarn-Süd;gruene;Schleswig-Holstein;4.8;12.7;KonstantinNotz;69550;2020-01-25T08:10:00Z;Die Transatlantische Freundschaft beruht auf gemeinsamen Werten. Wenn ein US-Präsident essentielle Teile dieser Werte mit Füßen tritt, muss man das kritisieren, sonst ist diese Freundschaft einfach nur eine leere Hülle. Der Vorwurf, das sei undiplomatisch oder ....;480;62;positive
Kuhle;Konstantin;Göttingen;fdp;Niedersachsen;6;15.8;konstantinkuhle;27653;2020-01-27T12:31:00Z;Wer von « Schuldkult », « Denkmal der Schande » und « Vogelschiss » spricht, leistet genau dieser Entwicklung Vorschub. Die deutsche Erinnerungskultur samt der Fähigkeit zu historischer Aufarbeitung, Selbstkritik und Selbstreflexion sind Stärken und keine Schwächen.;109;10;positive
Hänsel;Heike;Tübingen;linke;Baden-Wuerttemberg;3.1;22.4;HeikeHaensel;7921;2020-01-28T17:47:00Z;Ein #Friedensplan ohne die Palästinenser ist zum Scheitern verurteilt. Ganz #Jerusalem unter israelischer Kontrolle, Anerkennung zahlreicher Siedlungen im Westjordanland und Jordantal ist völkerrechtswidrig und legitimiert den Landraub durch #Israel Das ist ein #Annexionsplan https://t.co/ojc82iljMy;46;20;negative
Notz;Dr. Konstantin von;Herzogtum Lauenburg – Stormarn-Süd;gruene;Schleswig-Holstein;4.8;12.7;KonstantinNotz;69550;2020-01-29T06:46:00Z;Mit dem #Podcast von @BehoerdenNews habe ich darüber gesprochen, wie transparent #Geheimdienste in der #Demokratie sein müssen https://t.co/TzYmSabOZs #PKGr;38;13;positive
Bartsch;Dr. Dietmar;Rostock – Landkreis Rostock II;linke;Mecklenburg-Vorpommern;8.9;5.5;DietmarBartsch;65116;2020-01-29T15:40:00Z;"Wenn man aussteigt, muss klar sein, wo man einsteigt: #Kohleausstieg-Gesetz ist vielfach planlos, weil es kein Gesamtkonzept gibt, wann was neu angesiedelt wird und welche und wie viele Jobs entstehen. Die Entschädigungen für Konzerne sind ein Skandal &amp; Steuergeldverschwendung.";78;13;negative
Lauterbach;Prof. Dr. Karl;Leverkusen – Köln IV;spd;Nordrhein-Westfalen;8.5;32.2;karl_lauterbach;268502;2020-01-29T22:33:00Z;Gauland hat nicht nur respektlos bei der Rede des israelischen Präsidenten gesessen. Seine Fraktion hat den Beifall verweigert, besonders als es bei Steinmeier um neue Gefahren des Nationalsozialismus in Deutschland ging. Da schien sich die AfD, zu Recht, angesprochen zu fühlen https://t.co/TBblQ3kO77;2872;367;negative
Neu;Dr. Alexander S.;Rhein-Sieg-Kreis I;linke;Nordrhein-Westfalen;5.2;22.1;alexandersneu;5454;2020-01-30T05:29:00Z;@achim72294676 @lgbeutin @dieLinke Bundeswehr hat erhebliche Rekrutierungsprobleme, da immer weniger junge Menschen Lust auf Militsrismus und unsinnigen Gehorsam haben;2;3;negative
Lay;Caren;Bautzen I;linke;Sachsen;6.9;3.2;CarenLay;9763;2020-01-30T09:37:00Z;@HausGrundBerlin @HausGrund @phoenix_de Es geht  in der Tat darum bezahlbaren Wohnraum zu schaffen, für die vielen Menschen, die ihre Miete kaum noch zahlen können. Es geht nicht darum jede Anlageerwartung zu erfüllen - zumal die Erwartungen der Erlöse durch Vermietung bei vielen extrem gestiegen sind.;0;0;negative
Fischer (Karlsruhe-Land);Axel E.;Karlsruhe-Land;cdu_csu;Baden-Wuerttemberg;3.3;20.7;Axel_Fischer;801;2020-01-31T16:01:00Z;"Miteinander reden ist viel besser als übereinander Reden. Im Gespräch mit dem türkischen Botschafter Ali Kemal Aydin. Die Türkei ist für uns ein wichtiger Partner.
#türkei #Deutschland @Axel_Fischer olavgutting… https://t.co/LCDmrOYity";0;0;positive
Krischer;Oliver;Düren;gruene;Nordrhein-Westfalen;7.2;19.1;Oliver_Krischer;13501;2020-02-02T11:52:00Z;Wie kaputt und verzweifelt muss eigentlich eine Partei sein, die seit Jahren den Verkehrsminister stellt, die aber auf exakt KEINE relevante verkehrspolitische Frage eine Antwort hat, dass sie sich mit einer solchen Kampagne so zur Lachnummer macht? #Tempolimit #CSU https://t.co/HKDWvFaUfe;1480;324;negative
Glöckner;Angelika;Pirmasens;spd;Rheinland-Pfalz;6.6;13.7;A_Gloeckner;1059;2020-02-02T12:34:00Z;"Heute in Brüssel mit meinen #spd KollegInnen im Europa-Ausschuss auf Einladung der #FES. Wie machen wir die #EU stark, um die vor uns liegenden Aufgaben zu lösen. #sozialeungleichheit, #Digitalisierung
 #sozialverträglichenKlimaschutz";0;0;positive
Haßelmann;Britta;Bielefeld – Gütersloh II;gruene;Nordrhein-Westfalen;8.6;32.7;BriHasselmann;20299;2020-02-02T15:50:00Z;Die #CSU stellt sich mit ihrer Kampagne gegen ein #Tempolimit ins Abseits. In Österreich, Schweiz, Niederlande, Frankreich, Italien u. vielen Ländern ist ein Tempolimit längst Normalität. Im Jahr 2020 mit ner Kampagne von 1974 zu kommen-eine Lachnummer https://t.co/Mg8GFUtjf5;264;41;negative
Röttgen;Dr. Norbert;Rhein-Sieg-Kreis II;cdu_csu;Nordrhein-Westfalen;5.2;22.1;n_roettgen;31494;2020-02-04T09:01:00Z;"Assads Truppen, unterstützt von RUS &amp; Iran, haben eine erbarmungslose Offensive auf #Idlib gestartet. RUS bombardiert Zivilisten. Wer kann, ist geflohen. Wir erleben die schlimmsten Kriegsverbrechen &amp; #Putin beweist einmal mehr: Alles was er in der Region kann &amp; will, ist Krieg.";174;55;negative
Maas;Heiko;Saarlouis;spd;Saarland;5.5;16.1;HeikoMaas;434412;2020-02-05T12:05:00Z;Sich von Rechtsextremen zum Ministerpräsidenten wählen zu lassen, ist komplett verantwortungslos. Gegen die AfD müssen alle Demokraten geschlossen zusammenstehen. Wer das nicht versteht, hat aus unserer Geschichte nichts gelernt. #Thüringen;9396;1208;negative
Haßelmann;Britta;Bielefeld – Gütersloh II;gruene;Nordrhein-Westfalen;8.6;32.7;BriHasselmann;20299;2020-02-05T15:02:00Z;Ob der Ostbeauftragte der Bundesregierung,Mitglied der CDU weiß,welcher Tabubruch in Thüringen stattgefunden hat?!Und welchen schweren Schaden CDU und FDP in Thüringen der Demokratie zugefügt haben, gemeinsam mit Feinden der Demokratie #Kemmerich ins Amt gewählt zu haben. #NoAFD https://t.co/SFnkbICSoD;40;5;negative
Schwabe;Frank;Recklinghausen I;spd;Nordrhein-Westfalen;10.5;20.1;FrankSchwabe;6831;2020-02-05T18:07:00Z;Eine Mischung aus Dilettantismus, Chuzpe und Demokratieverachtung. Das ist das was @fdp und @CDU in #Thueringen heute aufgeführt haben. Der Schaden ist da. Er kann nur durch sofortige Neuausrichtung der Parteien in Berlin eingehegt werden.;2;0;negative
Lay;Caren;Bautzen I;linke;Sachsen;6.9;3.2;CarenLay;9763;2020-02-06T09:52:00Z;"Jetzt gilt: Alle zusammen gegen den Faschismus! 
#Kemmerich muss in zurücktreten!
#KemmerichRuecktritt #Thueringen #Neuwahlen https://t.co/RdKWeabqeL";61;5;negative
Spahn;Jens;Steinfurt I – Borken I;cdu_csu;Nordrhein-Westfalen;4.4;15.6;jensspahn;186823;2020-02-06T11:10:00Z;Der Handschlag mit Höcke ist ein fatales Signal. Es darf keine Regierung geben, die von diesem Radikalen abhängt. Ein geordneter Prozess zu Neuwahlen ist der richtige Weg nach vorn. All unsere Energie muss jetzt darauf zielen, das Vertrauen in die demokratische Mitte zu stärken.;586;62;negative
Lindh;Helge;Wuppertal I;spd;Nordrhein-Westfalen;9.6;31.8;helgelindh;9850;2020-02-06T11:36:00Z;"Lindner, #Kubicki, Merz u.a. besaßen nach der MP-Wahl in #Thüringen die Chuzpe, Linke, SPD &amp; Grüne zur Zusammenarbeit mit Kemmerich aufzufordern &amp; ihnen #Fundamentalopposition vorzuwerfen.
Die SPD wird immer in Fundamentalopposition zu jeglicher Kooperation mit Faschisten stehen.";67;15;negative
Kindler;Sven-Christian;Stadt Hannover II;gruene;Niedersachsen;7.2;24.1;sven_kindler;15868;2020-02-07T07:05:00Z;Die CDU #Thüringen paktiert erst mit Faschisten und dann blockiert sie #Neuwahlen, weil sie Angst vor der Bevölkerung hat. Und @akk und die Bundes-CDU stehen hilflos daneben und machen gute Miene. Wahnsinn, wie zerrissen die #CDU ist. Die Hütte brennt. Lichterloh.;201;37;negative
Krischer;Oliver;Düren;gruene;Nordrhein-Westfalen;7.2;19.1;Oliver_Krischer;13159;2020-02-07T22:57:00Z;Es läuft wie immer: Wenn es konkret wird, interveniert die #Bundesregierung in Brüssel allen Bekenntnissen zum Trotz GEGEN ambitionierten #Klimaschutz. Genau wegen dieser Politik hatten wir den wärmsten Januar und in der #Antarktis gerade über 18 Grad C https://t.co/bUx1kOkdTL;516;177;negative
Freitag;Dagmar;Märkischer Kreis II;spd;Nordrhein-Westfalen;6.7;28;DagmarFreitag13;746;2020-02-08T11:41:00Z;Treffen mit Fridays for Future #Iserlohn. Lebhafter Meinungsaustausch, mit zahlreichen Schnittmengen, aber auch unterschiedlichen Stand-punkten. Ich war beeindruckt von der Offenheit, sich auch mit mei-nen Argumenten und Sichtweisen auseinanderzusetzen. So funktioniert Demokratie https://t.co/eCU9DTgxB1;7;0;positive
Kolbe;Daniela;Leipzig I;spd;Sachsen;8.3;8.1;danielakolbe;8158;2020-02-09T09:08:00Z;"@_fabiB_ @gehensieweiter @AndreasNovak @KuehniKev Moment. Es ist eine Schande, was in Thüringen passiert ist. Ich schäme mich dafür.
„Wir lassen das nicht auf sich beruhen.“ und „Wir werden euch jagen.“ ist aber mal ein himmelweiter Unterschied. 🤷‍♀️";3;0;negative
Hartwig;Dr. Roland;Rheinisch-Bergischer Kreis;afd;Nordrhein-Westfalen;6.3;19.1;R_Hartwig_AfD;6687;2020-02-09T11:04:00Z;"Weil wir einen Kandidaten seiner Partei zum Ministerpräsidenten gewählt haben? Offensichtlich ist die FDP wieder einmal dabei, sich überflüssig zu machen!
https://t.co/xOcunEBQl8";305;78;negative
Kraft;Dr. Rainer;Augsburg-Land;afd;Bayern;2.6;15.3;Dr_Rainer_Kraft;888;2020-02-09T12:13:00Z;"#Merkel befiehlt, eine Wahl rückgängig zu machen. Merkel führt sozialistische #Säuberungen in ihrer Partei durch. In MV wird eine FDP-Politikerin samt Tochter von #Linksextremisten mit Feuerwerk beschossen. #Demokratienotstand in Deutschland. Twittertrends: Wetter &amp; Fußball. :-( https://t.co/hUTuxvLnf5";4;1;negative
Lauterbach;Prof. Dr. Karl;Leverkusen – Köln IV;spd;Nordrhein-Westfalen;8.5;32.2;karl_lauterbach;268502;2020-02-09T14:55:00Z;Dass Lindner jetzt weiter Ramelow als Spalter diffamiert und Ratschläge gibt, wer Thüringen regieren soll, zeigt: er hat nichts aus seinem Riesenfehler gelernt. Statt Demut und Grösse zu zeigen, macht er weiter Kampagne. Er spaltet selbst mehr als Ramelow https://t.co/gH3m2jLmEX;2048;187;negative
Haßelmann;Britta;Bielefeld – Gütersloh II;gruene;Nordrhein-Westfalen;8.6;32.7;BriHasselmann;20299;2020-02-09T18:09:00Z;"Es ist verantwortungslos, was CDU und FDP in Thüringen gemacht haben, ein großer Schaden für unsere Demokratie. Jetzt irgendwelche FDP- &amp; CDU-Politiker*innen anzugehen, ist unerträglich! Lasst uns Demokrat*innen zusammenstehen gegen die Feinde der Demokratie #NoAFD";216;26;negative
Luczak;Dr. Jan-Marco;Berlin-Tempelhof-Schöneberg;cdu_csu;Berlin;9.4;24.1;JM_Luczak;5202;2020-02-10T06:25:00Z;"Sehr kluger und treffender Kommentar von Roland Koch zu Thüringen - keine Kooperation mit AfD oder Linken, auch wenn dies Neuwahlen bedeuten kann:„Jedes Ergebnis ist für die CDU besser als ihre innere Zerstörung“
⁦@CDU⁩ ⁦@cducsubt⁩ ⁦@akk⁩ https://t.co/EN738pa1fH";18;3;positive
Lay;Caren;Bautzen I;linke;Sachsen;6.9;3.2;CarenLay;9763;2020-02-12T08:29:00Z;"Die Regierung ist gut beraten, auf die Expertinnen und Experten zu hören. 
Die Stellungnahmen der Sachverständigen und alle Infos zur heutigen öffentlichen Sitzung des Bauausschusses finden sich hier: https://t.co/QMUkBrcsKW";3;1;positive
Schreiner;Felix;Waldshut;cdu_csu;Baden-Wuerttemberg;3.4;21;felixschreiner;1413;2020-02-12T09:29:00Z;"LOS GEHTS! Unser Buch ist da ;) 
Für eine generationengerechte Politik von morgen. 

Was ist Euch wichtig? 

Freue mich über Eure Ideen in dem Ihr diesen Satz vervollständigt: „#jungePolitik sollte...“

@Junge_Gruppe #politikvonmorgen #Generationengerechtigkeit https://t.co/b59qFgJeoO";6;0;positive
Mast;Katja;Pforzheim;spd;Baden-Wuerttemberg;4.3;31.1;KatjaMast;2198;2020-02-13T10:30:00Z;"Der #Mindestlohn hat unser Land positiv verändert! Seine Einführung war ein sozialpolitischer Meilenstein &amp; hat vIelen zu besseren Löhnen verholfen. Perspektivisch ist für mich aber klar: der #Mindestlohn muss auf mindestens 12€ steigen! @spdbt @spdde https://t.co/6eM5xnO7N2";59;8;positive
Schwarz;Andreas;Bamberg;spd;Bayern;3.4;12.5;Schwarz_MdB;4051;2020-02-13T20:54:00Z;Die #FDP hat die Demokratie schwer geschädigt und mit dem Faschisten Höcke Geschäfte gemacht. Jamaika ablehnen und dann so eine Nummer.....sprachlos! https://t.co/i5eIE3pboT;6;0;negative
Storch;Beatrix von;Berlin-Mitte;afd;Berlin;9.4;24.1;Beatrix_vStorch;61329;2020-02-14T10:46:00Z;Wer verroht hier die Sprache? „Krebsgeschwür“ (Elmar #Brok), „Giftiger Abschaum“ (Marco #Wanderwitz), „Gesindel“ (#Merz). Das ist die Sprache der angeblich bürgerlichen CDU in der Auseinandersetzung mit #WU und #AfD. Die Heuchler zeigen ihr wahres Gesicht. #Hass #Hetze;2155;643;negative
