doc_id;full_text
TabeaRoessner15919493391;Die heute vom Bundeskabinett beschlossene Mehrwertsteuersenkung muss vom Einzelhandel an die Verbraucher*innen direkt weitergegeben werden, damit diese auch profitieren. Derzeit ist voellig unklar, ob das -trotz aller Appelle der Bundesregierung- geschehen wird! Verbraucherschutz
TabeaRoessner15930806641;Urheberrechtsreform jetzt doch ohne Uploadfilter? Ob diese Quadratur des Kreises noch klappt, bleibt fraglich. Der neue Diskussionsentwurf des BMJV geht aber immerhin in eine gute Richtung - da hat unser Gutachten im Januar wohl gut Impulse gegeben! Artikel17
TabeaRoessner15936964161;Die EnqueteKI hat Handlungsempfehlungen erarbeitet. Die Zwischenberichte der Projektgruppen Wirtschaft, Staat und Gesundheit moechten wir mit Euch diskutieren. Es ist Expertise gefragt! KI Kuenstliche Intelligenz Hier anmelden
TabeaRoessner15976529471;Wichtig, dass den Ereignissen auf der Demo in Ingelheim nachgegangen wird und der Polizeieinsatz untersucht wird. Dafuer ist das Amt der Polizeibeauftragten da. Meldet euch bei ihr!
TabeaRoessner16004430981;Womit man nach einer vollen Woche am Freitagabend so seine Zeit verbringt... Gerade mal die Haelfte der Strecke zurueckgelegt und schon ne Stunde Verspaetung. Bis zuhause sinds dann wohl 3. Ach, ich liebe die Tabeafaehrt Bahn
TabeaRoessner16016136331;Die Parlamentariergruppe Bahnlaerm war vor Ort im Mittelrheintal und hat eine Messstation in Rheinbrohl besichtigt, mit der insbesondere Flachstellen von lauten Gueterzuegen erfasst werden.
TabeaRoessner16016189771;Meine Rede zu den Haushaltsberatungen diese Woche: Die Versaeumnisse der Bundesregierung in Sachen Digitalisierung verstaerken die gesellschaftliche Spaltung in unserem Land! Hier der Link zu der gesamten Rede:
TabeaRoessner16037295031;In den Niederlanden entfernt der oeffentlich-rechtliche Rundfunk seine Logos von Dienstwagen, um seine Mitarbeiter*innen zu schuetzen. Mir wird angst und bang. Angriffe auf Journalisten, sind Angriffe auf die Demokratie. NOS OeRR Pressefreiheit
TabeaRoessner16043521691;Wieder ein brutaler Angriff auf unsere Gesellschaft, auf unsere Demokratie. Meine Gedanken sind bei den Opfern und ihren Angehoerigen sowie bei der Juedischen Gemeinde in Wien.
TabeaRoessner16058678591;Das ist ein Angriff auf die Rundfunkfreiheit und damit auf die Demokratie! Die Besetzung der Direktorenstelle der Landesmedienanstalt Saarland ist nicht verfassungsgemaess, da nicht staatsfern. Hier muss dringend nachgebessert werden. Medien Rundfunk
TabeaRoessner16062344491;Die EU Verbandsklage-RL hat endlich letzte Huerde genommen, d.h. die Musterfeststellungsklage muss nachgebessert werden, denn jetzt muessen Verbraucher eine Entschaedigung direkt einklagen koennen. Bundesregierung hat das bisher blockiert, zum Glueck ohne Erfolg. Verbraucherschutz
TabeaRoessner16064130571;Ich bin entsetzt. Waehrend wir im Bundestag ueber die Schufa diskutieren, kommt die Meldung darueber, was die Auskunftei plant. Kontoauszuege durchleuchten geht gar nicht. Wir brauchen mehr Kontrolle von Auskunfteien, Scoring und Algorithmen!
TabeaRoessner16068180731;Das waere fatal. Gerade in der heutigen Zeit. Der OeRR muss reformiert werden, aber das geht nicht in Hauruckaktion. Die Laender haben das ueber Jahre versaeumt. Vorschlaege haben wir immer wieder unterbreitet. Liebe Wir brauchen den Zusammenhalt fuer die Demokratie
TabeaRoessner16081218411;Nach zwei Jahren voller salbungsvoller Worte, grosser Ankuendigungen der Bundesregierung und viel internem Gezerre zwischen BMJV und BMWi sind am Ende keine Verbesserungen fuer die Verbraucherinnen und Verbraucher rumgekommen. Ziemlich mickrig!
TabeaRoessner16094303381;Heute brechen wir dieses verratzte Jahr ab 2020 hat uns gezeigt, dass nichts selbstverstaendlich ist. Es hat uns aber auch gezeigt, dass die meisten Menschen solidarisch sind und Zusammenhalt in der Krise wichtig ist. Kommt gut ins neue Jahr, auf dass es besser werde! silvester
Th_Seitz_AfD15199311321;Untersuchungsausschuss, Denkmal der Schande und der Ordnungsruf des Praesidenten fuer mich. Mein Bericht vom Ende des SItzungstages in Berlin. - Bitte teilen, bitte kommentieren! Af Dwirkt Af Dim Bundestag
Th_Seitz_AfD15282889691;Susanna, 14 Jahre. R. I. P. Ein Gewaltverbrechen zum Nachteil von Susanna sei nicht auszuschliessen, teilten Polizei und...
Th_Seitz_AfD15301017891;Gerade Wolfgang Kubicki im Bundestag zur Rede von Andreas Mrosek: Wo kommt der her? Aus Ossiland? - Schaemen Sie sich und treten Sie endlich zurueck, Herr Kubicki! AfD Deutschland
Th_Seitz_AfD15336256961;Es bleibt abzuwarten, ob der Ueberfall eine normale Straftat war oder die Tat auch einen politischen Hintergrund hatte. Gewalt gegen die AfD ist jedenfalls ein brandaktuelles Thema....
Th_Seitz_AfD15372638921;Dass der Staat zur Beute der Parteien wurde, ist bekannt und meinetwegen geschenkt Wann aber wurden die Parteien zur Beute jener intellektuell und charakterlich schwerst herausgeforderten, gedankenfaulen...
Th_Seitz_AfD15693959081;Weil jemand Akten an die gegeben hat, liefert das FBI dem Untersuchungsausschuss Amri erstmal keine Informationen mehr. Ein Baerendienst an der Wahrheit - wer auch immer das war.
Th_Seitz_AfD15700066821;Gruppen mit 67 (Gruene) oder 91 (AfD) Angehoerigen koennen statistisch keine repraesentative Stichprobe diesbezueglich darstellen, wenn bereits ein chronisch Kranker das Ergebnis um 1-2 Prozentpunkte veraendert. Ihre Behauptung ist eine Scheinkorrelation. Fakenews
Th_Seitz_AfD15706152921;Wie Johann Wolfgang von Goethe 1782, in seiner beruehmten Ballade Der Erlkoenig, schon schrieb: Und bist du nicht willig, so brauch ich Gewalt. Klimahysterie Elektromobilitaet Gruene Klimaabkommen AfD Thomas Seitz
Th_Seitz_AfD15925464391;Heute Nachmittag spreche in der Aktuellen Stunde zum Thema Lobbyismus. Meine Rede wird wie immer live uebertragen, auf Phoenix und im Parlamentsfernsehen: Amthorgate Lobbyismus
ThomasHeilmann15247511121;An 70 Jahre Israel haben wir heute im Bundestag erinnert und einen wichtigen Beschluss gefasst. Auch ein guter Tag um klarzustellen, dass Antisemitismus bei uns keinen Platz hat. Ich bin solidarisch mit den Juden in unserer Gesellschaft. Israel70
ThomasHeilmann15296572691;Geisel gibt uns in einem zentralen Punkt Recht: Das Polizeigesetz (ASOG) muss geaendert werden. Denn nur in Berlin ist Videoaufklaerung auf der Strasse verboten. Alle anderen Fragen bleiben offen und wir gespannt. r2g
ThomasHeilmann15381468601;Provokante Gesten, dreiste Forderungen, lahmgelegte Innenstadt. Irre Signale statt Rueckkehr zum Rechtsstaat: dieser Staatsbesuch ist der Aufwendigste aller Zeiten. Mit diesem Vorfuehr-Verhalten Erdogans schafft man keine Verbesserung der deutsch-tuerkischen Beziehungen. Erdogan
ThomasHeilmann15477590481;5/7 immer noch keinen Hochhausentwicklungsplan gibt und dass selbst Dachgeschossausbauten nicht forciert werden. Sie treiben Berlin in eine sich immer schlimmer werdende Verknappung von Wohnraum mit desastroesen Langfristschaeden fuer unsere Stadt. Nun wollen
ThomasHeilmann15687907221;1. Digitale Wertpapiere noch dieses Jahr eingefuehrt werden sollen. Das heisst, dass sie nicht mehr in Papierform vorliegen muessen. Diese Innovation macht Deutschland zum internationalen Vorreiter in der Blockchain - Wirtschaft. (2/7)
ThomasHeilmann15701017581;Zu einer neuen Kultur von Bildung und Weiterbildung gehoeren auch Digitalschulen. Aehnlich wie Musikschulen sollen sie offen fuer alle sein und spielerisch Kenntnisse in Programmieren und Informatik vermitteln. Mehr dazu: Weiterbildung
ThomasHeilmann15911998321;Haben Sie das Buch gelesen? Darin wird nach vorne geblickt und nicht zurueck. Wir wollen, dass Deutschland weiterhin erfolgreich ist und dafuer brauchen wir einen lernenden Staat, der seine Strategien anpasst. Was vor 10 Jahren richtig war, muss heute nicht mehr sein NEUSTAAT /TTH
ThomasHeilmann15912523541;Unser Staat muss sich in den naechsten 10 Jahren mehr veraendern als in den letzten 70 Jahren zusammen. Dabei wollen wir Werte, Wirtschaft, internat. Gemeinschaft bewahren. NEUSTAAT, damit mit sich vieles aendert, aber alles Gute so bleibt, wie es ist.
ThomasHeilmann15924996111;Kindesmissbrauch: wer deswegen verurteilt ist, sollte nicht wie bisher bereits nach 5 Jahren, sondern erst viel spaeter aus dem Zentralregister gestrichen werden. Mehr zu meiner Forderung: Kinderpornographie missbrauch
ThomasHeilmann15928074881;Fuer ist der NEUSTAAT das Visionaerste, was es zur Zeit in der Hauptstadt zu lesen gibt. We are ready for takeoff: Mit 103 Vorschlaegen starten wir durch in ein neues Reformjahrzehnt! NEUSTAAT
ThomasHeilmann15939508561;Tik Tok kommt ja bekanntlich aus China und wurde jetzt mal komplett auseinandergenommen, schreibt Daniel in seinem Tech-Briefing. Dabei kam raus, was viele schon vermutet haben: Die App ist eigentlich ein Ueberwachungsprogramm, das sich als Social Media ausgibt.
ThomasHeilmann15991161651;Der Neustaat wird Fraktionsprogramm! Die Projektgruppe Neustaat der Fraktion hat nun den Auftrag, drei Vorschlaege aus dem Buch noch in dieser Legislatur auf den Weg zu bringen. Danke fuer den Rueckenwind, wir sind bereit! https://t.co/xzhSpmjnL2
Thomas_Bareiss15178218411;EU hat sich zum Ziel genommen -20 Prozent bis 2020. Deutschland hat heute schon mindestens -34 Prozent Reduktion erreicht. Wie manche behaupten koennen wir tun nichts beim Klimaschutz ist mir ein grosses Raetsel. Klimaschutz co2
Thomas_Bareiss15221631241;Bemerkenswert! Eine Seite stellt schon Bedingungen. Aber wir haben alles im Blick: Die Menschen, die betroffenen Regionen, die Energiepreise, Sicherheit, Industrie, Verbraucher UND Klima / Umwelt. Wir haben eben Verantwortung fuer das grosse Ganze! Kohle
Thomas_Bareiss15234575831;Deutschland in seiner Vielfalt ist ein wunderschoen. Ich freu mich sehr, dass ich als Beauftragter der Bundesregierung fuer den Tourismus unsere Heimat das Reiseland Deutschland vertreten darf. Eine spannende und ehrenvolle Aufgabe fuer eine wichtige Branche. Schoenes Deutschland
Thomas_Bareiss15255113841;Die Karl Marx Bewunderung ist fuer mich vollkommen unverstaendlich. Marx ist gutes Beispiel wie schrecklich sich ideologische Gedanken auf Menschen auswirken koennen. Marx hat viel Leid, Schrecken und Armut in die Welt gebracht. Manche haben aus Geschichte leider nichts gelernt.
Thomas_Bareiss15279238831;keine Ueberraschung. Die Gruenen sind in weiten Teilen ueberfluessig. Das alte gruene Kernthema, die Umwelt-/Energiepolitik ist eh besser, glaubwuerdiger vernuenftiger von CDU / CSU umzusetzen. Energie Umwelt Wirtschaft
Thomas_Bareiss15282110491;Da kann ich der nur recht geben! Wie wenn wir keine anderen Sorgen haetten... und nur zur Erinnerung: Die Luft war in den letzten 200 Jahren in unseren Staedten noch nie so rein und sauber wie heute! Dieselfahrverbot
Thomas_Bareiss15287036171;Starkes Statement fuer ambitionierte und realistische Ziele fuer renewables und energyefficiency im Energierat von Ein 30 Ziel bei Erneuerbaren bedeutet eine Verdoppelung des heutigen Anteils innerhalb 12 Jahren. Das wird ein enormer Kraftakt! energy
Thomas_Bareiss15304438821;Zu heute steigen die Renten der ueber 21 Mio Rentner um 3,22 Prozent. Auch ein Ergebnis der starken Wirtschaftskraft unseres Landes. Wohlstand Wachstum Soziale Marktwirtschaft kraftzentrum BMWi
Thomas_Bareiss15329782861;Stickoxid Werte gehen Jahr fuer Jahr zurueck. Deshalb ist es durchaus richtig auch auf Zeit zu setzen. Ausserdem ist eine gesundheitliche Beeintraechtigungen aeusserst fraglich. Jede Kueche in der sich z.B. in Gasherd befindet hat eine vielfach hoehere Belastung. diesel stickoxid
Thomas_Bareiss15351906751;Heute feiert meine Heimatgemeinde Messstetten 40 Jahre Stadtrecht. Leider kann ich nicht dabei sein. Schade!!! Es geht jetzt erst mit Bundeskanzlerin zurueck in die Heimat. Herzlichen Glueckwunsch von uns Euch eine schoene Feier.
Thomas_Bareiss15374476241;E-Mobilitaet ist entscheidend fuer den Autostandort Deutschland! Der NPEFortschrittsbericht2018 wurde gestern an Bundeskanzlerin Merkel und Verkehrsminister uebergeben. Stellvertretend fuers war auch ich dabei. Die Wachstumsdynamik ist positiv! e Mobility
Thomas_Bareiss15374565961;hat zum Netzgipfel geladen. Ohne Netzausbau keine Energiewende. So einfach ist die Formel. Deshalb brauchen wir alle an Bord. Gemeinsam mit bayrischen Wirtschafts- Energieminister Franz-Josef Pschierer. energie
Thomas_Bareiss15376193101;Es geht nach Bagdad. Wichtige Gespraeche mit stehen an. Als Vertreter der Bundesregierung hoffe ich einen Beitrag dazu leisten zu koennen, beim Wiederaufbau der Infrastruktur mitzuhelfen Invest Iraq
Thomas_Bareiss15385749121;Mit den USA verbindet uns enge PartnerschaftFreundschaft! Ich freue mich auf das Deutschlandjahr in den USA dass heute beginnt. Unter dem Motto German Heritage wird die DZT im Auftrag des fuer das Reiseland Deutschland werben.
Thomas_Bareiss15401108491;Freu mich ueber erfolgreiche Gespraeche mit und Minister Al Fahdawy in Bagdad. Wir wollen unseren Beitrag leisten fuer Stabilitaet und Wohlstand des Irak. und sind weiterging exzellente und verlaessliche Partner beim Aufbau der Infrastruktur.
Thomas_Bareiss15421970101;braucht Modernisierungsoffensive Heizungskeller. Bis 2030 13 Mio. Heizungssysteme modernisieren erneuern. Dazu brauchen wir ALLE effizienten Technologien. brennwertkessel waermepumpe biomasse gas oel heizung waerme energie effizienz
Thomas_Bareiss15431764081;Das Grundeinkommen bringt etwas mehr Luft zum Atmen und Freiheit ist das so??? denkt von SPD Gruene eigentlich an diejenigen die das ganze bezahlen und erarbeiten muessen? Danke fuer die klare Haltung gegen linke Umverteilung!
Thomas_Bareiss15493806641;Heute war ich zu Gast bei der Eworld2019 in Essen. Bei der Eroeffnungs-PK hab ich die Bedeutung von neuen Technologien fuer die zukuenftige Energiewelt herausgearbeitet. Wir wollen Schrittmacher und Technologiefuehrer bei zukuenftigen Energiesystemen sein. energie
Thomas_Bareiss15499834141;Power-to-X ist eine wichtige Zukunftstechnologie. Mit Foerderung von Reallaboren schaffen wir ein neues Instrument um powertoX marktfaehig zu machen. energie gas speicher sektorkopplung
Thomas_Bareiss15506464501;Zwei Parteien, zwei Politikgenerationen. Hab mich sehr ueber meinen ersten Besuch heute Morgen gefreut. Die Einschaetzungen des ehemaligen Parteivorsitzenden Rudolf Scharping waren fuer mich spannend und hilfreich. Danke dafuer!
Thomas_Bareiss15516464531;Bei allen tollen Ideen bei so nebenbei: gibt 970.000.000.000 Euro fuer Sozialleistungen, d.h. pro Buerger ca. 12.000 Euro aus. Eine 4-koepfige Familie muss ca 48.000 Euro po Jahr zahlen (Steuern kommen obendrauf). Fuer gesamte Bildung uebrigens nur 7.000 Euro...
Thomas_Bareiss15516847911;Auch in Bruessel ist es bereits stuermisch! Heute bin ich im Energierat diskutiere mit meinen Kollegen aus den EU Mitgliedstaaten die EU Klimastrategie Gasrichtlinie aber auch so spezielle Themen wie Reifenkennzeichnung.
Thomas_Bareiss15527473371;Und ganz nebenbei arbeiten immerhin 850.000 Menschen in Deutschland direkt bei Auto- oder Zulieferunternehmen. Und in der ganzen Welt sind unsere Autos beliebt und populaer.. und darauf koennen wir auch stolz sein!!
Thomas_Bareiss15537943491;Was fuer eine Ueberraschung! Das EuGH sagt, das EEG und die besondere Ausgleichsregelung fuer energieintensive Industrie ist keine Beihilfe! Das gibt Deutschland wieder mehr Spielraum und Entscheidungsmoeglichkeit. Sehr gute Sache!!
Thomas_Bareiss15541099711;Heute in zu steigenden Strompreisen. Energiewende Klimaschutz gibts nicht zum Nulltarif. Klimaschutz, Sicherheit und Bezahlbarkeit sind gleich wichtig. Bessere Abstimmung Netzausbau Erneuerbare marktgetriebene Ausschreibung macht Energiewende guenstiger
Thomas_Bareiss15543746071;Robotics wird gemeinsam mit Kuenstliche Intelligenz Digitalisierung die Industrie weiter veraendern. Die als weltweit groesstes Schaufenster fuer Industrie Innovation ist wie immer beeindruckend! wirtschaft
Thomas_Bareiss15547397041;In seinem Standpunkt bringt es treffend auf den Punkt: Mit der Tempolimit-Petition stellt sich die Kirche auf die gleiche Stufe wie jede x-beliebige Lobbygruppe! Selbstverzwergung
Thomas_Bareiss15577160331;Die Welt zu Gast bei Freunden! Gestern konnte ich in Wiesbaden die gtm19 eroeffnen und ueber 1000 Gaeste aus der ganzen Welt begruessen. ist ein sehr beliebtes Reiseziel sicher abwechslungsreich sauber mit viel kultur kulinarische Spezialitaeten tolle Landschaft geschichte
Thomas_Bareiss15583384061;Die heutige Gruenen-Waehlerschaft besteht aus Wohlhabenden und Besserverdienenden Kein Wunder, man muss es sich ja auch leisten koennen, Gruen zu waehlen. Nicht nur in Berlin.
Thomas_Bareiss15592160601;Ein guter Beitrag, in dem zurecht thematisiert wird, dass sich besonders hohe nationale Klimaschutzziele gesetzt hat UND gleichzeitig aus der CO2 freien Kernenergie aussteigt. Fuer andere Laender ist Kernenergie Teil der Loesung fuer Klimaschutz. klima energie
Thomas_Bareiss15592462581;Was war daran jetzt falsch?? Ich glaube nicht, dass ich mich bei der Atomlobby mit der Aussage ab 2021 ist in Schluss beliebt bin. Oder stellen Sie in frage, dass Kernenergie CO2 frei ist? Dann reden Sie mal mit unseren franzoesischen Kollegen. Die erklaeren das gerne.
